"x-entity";"Anarchism";"Antisemitism";"Capitalism";"Christianity";"Communism";"Conservatism";"Democracy";"Fascism";"Feminism";"Islamophobia";"Left-wing politics";"Liberalism";"Marxism";"Nationalism";"Neo-Nazism";"Protestantism";"Right-wing politics";"Secularism";"Socialism";"White supremacy"
"Howard Berman (D)";"Howard Berman>Los Angeles>Chicago>Anarchism";"Howard Berman>Los Angeles>Multiculturalism>Antisemitism";"Howard Berman>Copyright>Capitalism";"Howard Berman>Los Angeles>Central America>Christianity";"Howard Berman>Russia>Communism";"Howard Berman>Los Angeles>Conservative Judaism>Conservatism";"Howard Berman>Los Angeles>Mexico City>Democracy";"Howard Berman>California>Jerry Brown>Fascism";"Howard Berman>Los Angeles>Internet>Feminism";"Howard Berman>Los Angeles>Multiculturalism>Islamophobia";"Howard Berman>Free trade>Left-wing politics";"Howard Berman>Copyright>Liberalism";"Howard Berman>China>Marxism";"Howard Berman>Los Angeles>World War II>Nationalism";"Howard Berman>United States>Henry Ford>Neo-Nazism";"Howard Berman>California>Protestantism";"Howard Berman>Free trade>Right-wing politics";"Howard Berman>Free trade>Secularism";"Howard Berman>China>Socialism";"Howard Berman>Los Angeles>Multiculturalism>White supremacy"
"Adam Schiff (D)";"Adam Schiff>California>Hippie>Anarchism";"Adam Schiff>Al-Qaeda>Antisemitism";"Adam Schiff>Human rights>Capitalism";"Adam Schiff>California>Alaska>Christianity";"Adam Schiff>Russia>Communism";"Adam Schiff>Supreme Court of the United States>Conservatism";"Adam Schiff>California>India>Democracy";"Adam Schiff>North Korea>Fascism";"Adam Schiff>California>Internet>Feminism";"Adam Schiff>Al-Qaeda>Islamophobia";"Adam Schiff>California>World War II>Left-wing politics";"Adam Schiff>Human rights>Liberalism";"Adam Schiff>Al-Qaeda>Marxism";"Adam Schiff>Al-Qaeda>Nationalism";"Adam Schiff>Brad Sherman>American Civil Liberties Union>Neo-Nazism";"Adam Schiff>California>Protestantism";"Adam Schiff>North Korea>Right-wing politics";"Adam Schiff>Human rights>Secularism";"Adam Schiff>Al-Qaeda>Socialism";"Adam Schiff>Jake Tapper>White supremacy"
"Henry Waxman (D)";"Henry Waxman>Libertarian Party (United States)>Anarchism";"Henry Waxman>Judaism>Antisemitism";"Henry Waxman>Fred Upton>Ronald Reagan>Capitalism";"Henry Waxman>United States House Committee on Oversight and Government Reform>Alabama>Christianity";"Henry Waxman>Russia>Communism";"Henry Waxman>United States House Committee on Energy and Commerce>Republican Party (United States)>Conservatism";"Henry Waxman>Political science>Democracy";"Henry Waxman>United States House Committee on Energy and Commerce>Republican Party (United States)>Fascism";"Henry Waxman>U.S. House of Representatives>Gerrymandering>Feminism";"Henry Waxman>U.S. House of Representatives>Gerrymandering>Islamophobia";"Henry Waxman>John Dingell>World War II>Left-wing politics";"Henry Waxman>United States House Committee on Energy and Commerce>New Jersey>Liberalism";"Henry Waxman>Peace and Freedom Party>Marxism";"Henry Waxman>Judaism>Nationalism";"Henry Waxman>U.S. House of Representatives>List of political parties in the United States>Neo-Nazism";"Henry Waxman>California>Protestantism";"Henry Waxman>United States House Committee on Energy and Commerce>Republican Party (United States)>Right-wing politics";"Henry Waxman>Judaism>Secularism";"Henry Waxman>U.S. House of Representatives>Montana>Socialism";"Henry Waxman>United States House Committee on Energy and Commerce>Louisiana>White supremacy"
"Xavier Becerra (D)";"Xavier Becerra>Libertarian Party (United States)>Anarchism";"Xavier Becerra>The New York Times>Antisemitism";"Xavier Becerra>Economics>Capitalism";"Xavier Becerra>U.S. House of Representatives>Alaska>Christianity";"Xavier Becerra>Jerry Brown>University of California, Berkeley>Communism";"Xavier Becerra>Republican Party (United States)>Conservatism";"Xavier Becerra>Kamala Harris>Privacy>Democracy";"Xavier Becerra>Jerry Brown>Fascism";"Xavier Becerra>Sex-selective abortion>Feminism";"Xavier Becerra>Sex-selective abortion>Islamophobia";"Xavier Becerra>Jerry Brown>Ronald Reagan>Left-wing politics";"Xavier Becerra>Jerry Brown>New Jersey>Liberalism";"Xavier Becerra>Nancy Pelosi>Democracy>Marxism";"Xavier Becerra>Jerry Brown>Antisemitism>Nationalism";"Xavier Becerra>Jerry Brown>Antisemitism>Neo-Nazism";"Xavier Becerra>California>Protestantism";"Xavier Becerra>Republican Party (United States)>Right-wing politics";"Xavier Becerra>Jerry Brown>Free trade>Secularism";"Xavier Becerra>Kamala Harris>North Korea>Socialism";"Xavier Becerra>Sex-selective abortion>White supremacy"
"Judy Chu (D)";"Judy Chu>California>Hippie>Anarchism";"Judy Chu>Chinese Exclusion Act>Antisemitism";"Judy Chu>Afghanistan>Capitalism";"Judy Chu>California>Alaska>Christianity";"Judy Chu>Afghanistan>Communism";"Judy Chu>Republican Party (United States)>Conservatism";"Judy Chu>California>India>Democracy";"Judy Chu>Afghanistan>Fascism";"Judy Chu>Chinese Exclusion Act>Feminism";"Judy Chu>Chinese Exclusion Act>Islamophobia";"Judy Chu>California>World War II>Left-wing politics";"Judy Chu>California>British people>Liberalism";"Judy Chu>People's Mujahedin of Iran>Marxism";"Judy Chu>Afghanistan>Nationalism";"Judy Chu>Brad Sherman>American Civil Liberties Union>Neo-Nazism";"Judy Chu>California>Protestantism";"Judy Chu>Republican Party (United States)>Right-wing politics";"Judy Chu>California>Missionary>Secularism";"Judy Chu>California>Latin America>Socialism";"Judy Chu>Afghanistan>White supremacy"
"Karen Bass (D)";"Karen Bass>Chicago>Anarchism";"Karen Bass>California>Judaism>Antisemitism";"Karen Bass>California>Korean War>Capitalism";"Karen Bass>California>Alaska>Christianity";"Karen Bass>California>Eastern Europe>Communism";"Karen Bass>California>Republican Party (United States)>Conservatism";"Karen Bass>California>India>Democracy";"Karen Bass>California>Jerry Brown>Fascism";"Karen Bass>California>Internet>Feminism";"Karen Bass>California>Gerrymandering>Islamophobia";"Karen Bass>California>World War II>Left-wing politics";"Karen Bass>California>British people>Liberalism";"Karen Bass>California>China>Marxism";"Karen Bass>California>World War II>Nationalism";"Karen Bass>Arnold Schwarzenegger>Nazi Party>Neo-Nazism";"Karen Bass>California>Protestantism";"Karen Bass>California>Republican Party (United States)>Right-wing politics";"Karen Bass>California>Missionary>Secularism";"Karen Bass>California>Latin America>Socialism";"Karen Bass>California>Southern Baptist Convention>White supremacy"
"Lucille Roybal-Allard (D)";"Lucille Roybal-Allard>California>Hippie>Anarchism";"Lucille Roybal-Allard>California>Judaism>Antisemitism";"Lucille Roybal-Allard>California>Korean War>Capitalism";"Lucille Roybal-Allard>California>Alaska>Christianity";"Lucille Roybal-Allard>California>Eastern Europe>Communism";"Lucille Roybal-Allard>Ed Royce>Conservatism";"Lucille Roybal-Allard>California>India>Democracy";"Lucille Roybal-Allard>California>Jerry Brown>Fascism";"Lucille Roybal-Allard>California>Internet>Feminism";"Lucille Roybal-Allard>California>Gerrymandering>Islamophobia";"Lucille Roybal-Allard>California>World War II>Left-wing politics";"Lucille Roybal-Allard>California>British people>Liberalism";"Lucille Roybal-Allard>California>China>Marxism";"Lucille Roybal-Allard>California>World War II>Nationalism";"Lucille Roybal-Allard>Democratic Party (United States)>White supremacy>Neo-Nazism";"Lucille Roybal-Allard>California>Protestantism";"Lucille Roybal-Allard>California>Republican Party (United States)>Right-wing politics";"Lucille Roybal-Allard>California>Missionary>Secularism";"Lucille Roybal-Allard>California>Latin America>Socialism";"Lucille Roybal-Allard>California>Southern Baptist Convention>White supremacy"
"Maxine Waters (D)";"Maxine Waters>United States House of Representatives>Thomas Jefferson>Anarchism";"Maxine Waters>Nation of Islam>Antisemitism";"Maxine Waters>George H. W. Bush>Capitalism";"Maxine Waters>African Americans>Christianity";"Maxine Waters>George H. W. Bush>Communism";"Maxine Waters>Republican Party (United States)>Conservatism";"Maxine Waters>United States House of Representatives>James Madison>Democracy";"Maxine Waters>George H. W. Bush>Fascism";"Maxine Waters>Assata Shakur>Feminism";"Maxine Waters>Nation of Islam>Islamophobia";"Maxine Waters>Ronald Reagan>Left-wing politics";"Maxine Waters>United States House of Representatives>Supreme Court of the United States>Liberalism";"Maxine Waters>Fidel Castro>Marxism";"Maxine Waters>Fidel Castro>Nationalism";"Maxine Waters>United States House of Representatives>List of political parties in the United States>Neo-Nazism";"Maxine Waters>African Americans>Protestantism";"Maxine Waters>Ronald Reagan>Right-wing politics";"Maxine Waters>United States House of Representatives>Prayer>Secularism";"Maxine Waters>United States House of Representatives>Montana>Socialism";"Maxine Waters>African Americans>White supremacy"
"Jane Harman (D)";"Jane Harman>California>Hippie>Anarchism";"Jane Harman>Nazi Germany>Antisemitism";"Jane Harman>Afghanistan>Capitalism";"Jane Harman>Woodrow Wilson International Center for Scholars>Canada-United States relations>Christianity";"Jane Harman>Afghanistan>Communism";"Jane Harman>Nazi Germany>Conservatism";"Jane Harman>Woodrow Wilson International Center for Scholars>Politics of Brazil>Democracy";"Jane Harman>Afghanistan>Fascism";"Jane Harman>California>Internet>Feminism";"Jane Harman>California>Gerrymandering>Islamophobia";"Jane Harman>Woodrow Wilson International Center for Scholars>Shanghai>Left-wing politics";"Jane Harman>Libya>Liberalism";"Jane Harman>Pakistan>Marxism";"Jane Harman>Afghanistan>Nationalism";"Jane Harman>American Civil Liberties Union>Neo-Nazism";"Jane Harman>California>Protestantism";"Jane Harman>Republican Party (United States)>Right-wing politics";"Jane Harman>California>Missionary>Secularism";"Jane Harman>North Korea>Socialism";"Jane Harman>Afghanistan>White supremacy"
"Janice Hahn (D)";"Janice Hahn>Los Angeles>Chicago>Anarchism";"Janice Hahn>Los Angeles>Multiculturalism>Antisemitism";"Janice Hahn>California>Korean War>Capitalism";"Janice Hahn>Los Angeles>Central America>Christianity";"Janice Hahn>Los Angeles>May Day>Communism";"Janice Hahn>Republican Party (United States)>Conservatism";"Janice Hahn>Los Angeles>Mexico City>Democracy";"Janice Hahn>Jerry Brown>Fascism";"Janice Hahn>Los Angeles>Internet>Feminism";"Janice Hahn>Los Angeles>Multiculturalism>Islamophobia";"Janice Hahn>Los Angeles>World War II>Left-wing politics";"Janice Hahn>Los Angeles>Christianity>Liberalism";"Janice Hahn>Los Angeles>City>Marxism";"Janice Hahn>Los Angeles>World War II>Nationalism";"Janice Hahn>Los Angeles County Board of Supervisors>American Civil Liberties Union>Neo-Nazism";"Janice Hahn>California>Protestantism";"Janice Hahn>Republican Party (United States)>Right-wing politics";"Janice Hahn>Los Angeles>Spain>Secularism";"Janice Hahn>Los Angeles>Christianity>Socialism";"Janice Hahn>Los Angeles>Multiculturalism>White supremacy"
"Laura Richardson (D)";"Laura Richardson>Libertarian Party (United States)>Anarchism";"Laura Richardson>Los Angeles>Multiculturalism>Antisemitism";"Laura Richardson>California>Korean War>Capitalism";"Laura Richardson>Los Angeles>Central America>Christianity";"Laura Richardson>Los Angeles>May Day>Communism";"Laura Richardson>Republican Party (United States)>Conservatism";"Laura Richardson>Political science>Democracy";"Laura Richardson>Republican Party (United States)>Fascism";"Laura Richardson>Los Angeles>Internet>Feminism";"Laura Richardson>Los Angeles>Multiculturalism>Islamophobia";"Laura Richardson>Los Angeles>World War II>Left-wing politics";"Laura Richardson>Los Angeles>Christianity>Liberalism";"Laura Richardson>Los Angeles>City>Marxism";"Laura Richardson>Los Angeles>World War II>Nationalism";"Laura Richardson>United States>Henry Ford>Neo-Nazism";"Laura Richardson>California>Protestantism";"Laura Richardson>Republican Party (United States)>Right-wing politics";"Laura Richardson>Los Angeles>Spain>Secularism";"Laura Richardson>Los Angeles>Christianity>Socialism";"Laura Richardson>Los Angeles>Multiculturalism>White supremacy"
"Grace Napolitano (D)";"Grace Napolitano>California>Hippie>Anarchism";"Grace Napolitano>California>Judaism>Antisemitism";"Grace Napolitano>California>Korean War>Capitalism";"Grace Napolitano>California>Alaska>Christianity";"Grace Napolitano>California>Eastern Europe>Communism";"Grace Napolitano>California>Republican Party (United States)>Conservatism";"Grace Napolitano>California>India>Democracy";"Grace Napolitano>California>Jerry Brown>Fascism";"Grace Napolitano>California>Internet>Feminism";"Grace Napolitano>California>Gerrymandering>Islamophobia";"Grace Napolitano>California>World War II>Left-wing politics";"Grace Napolitano>California>British people>Liberalism";"Grace Napolitano>California>China>Marxism";"Grace Napolitano>California>World War II>Nationalism";"Grace Napolitano>Democratic Party (United States)>White supremacy>Neo-Nazism";"Grace Napolitano>California>Protestantism";"Grace Napolitano>California>Republican Party (United States)>Right-wing politics";"Grace Napolitano>California>Missionary>Secularism";"Grace Napolitano>California>Latin America>Socialism";"Grace Napolitano>California>Southern Baptist Convention>White supremacy"
"Linda Sanchez (D)";"Linda Sánchez>Nancy Pelosi>Italian Americans>Anarchism";"Linda Sánchez>Affirmative action>Antisemitism";"Linda Sánchez>Nancy Pelosi>Democracy>Capitalism";"Linda Sánchez>U.S. House of Representatives>Alaska>Christianity";"Linda Sánchez>University of California, Berkeley>Communism";"Linda Sánchez>Republican Party (United States)>Conservatism";"Linda Sánchez>Nancy Pelosi>Political science>Democracy";"Linda Sánchez>Republican Party (United States)>Fascism";"Linda Sánchez>Affirmative action>Feminism";"Linda Sánchez>Affirmative action>Islamophobia";"Linda Sánchez>Blue Dog Coalition>Left-wing politics";"Linda Sánchez>Nancy Pelosi>60 Minutes>Liberalism";"Linda Sánchez>Nancy Pelosi>Democracy>Marxism";"Linda Sánchez>Nancy Pelosi>Democracy>Nationalism";"Linda Sánchez>Nancy Pelosi>American Civil Liberties Union>Neo-Nazism";"Linda Sánchez>California>Protestantism";"Linda Sánchez>Republican Party (United States)>Right-wing politics";"Linda Sánchez>Nancy Pelosi>Pope Benedict XVI>Secularism";"Linda Sánchez>Nancy Pelosi>Democracy>Socialism";"Linda Sánchez>Affirmative action>White supremacy"
"Ed Royce (R)";"Ed Royce>Privatization>Anarchism";"Ed Royce>Ileana Ros-Lehtinen>Israeli settlement>Antisemitism";"Ed Royce>Afghanistan>Capitalism";"Ed Royce>2 July>English Civil War>Christianity";"Ed Royce>Afghanistan>Communism";"Ed Royce>Republican Party (United States)>Conservatism";"Ed Royce>Colin Powell>Democracy";"Ed Royce>Afghanistan>Fascism";"Ed Royce>2 July>Amelia Earhart>Feminism";"Ed Royce>Ileana Ros-Lehtinen>Hate crime>Islamophobia";"Ed Royce>Free trade>Left-wing politics";"Ed Royce>Privatization>Liberalism";"Ed Royce>Privatization>Marxism";"Ed Royce>Afghanistan>Nationalism";"Ed Royce>2 July>Night of the Long Knives>Neo-Nazism";"Ed Royce>California>Protestantism";"Ed Royce>Republican Party (United States)>Right-wing politics";"Ed Royce>Free trade>Secularism";"Ed Royce>School voucher>Socialism";"Ed Royce>Afghanistan>White supremacy"
"Jerry Lewis (R)";"Jerry Lewis>Surrealism>Anarchism";"Jerry Lewis>Modernism>Antisemitism";"Jerry Lewis>Charlie Chaplin>Capitalism";"Jerry Lewis>Nashville, Tennessee>Alabama>Christianity";"Jerry Lewis>Charlie Chaplin>Communism";"Jerry Lewis>Deconstruction>Conservatism";"Jerry Lewis>Brazil>Democracy";"Jerry Lewis>Charlie Chaplin>Fascism";"Jerry Lewis>Rainer Werner Fassbinder>Feminism";"Jerry Lewis>Modernism>Antisemitism>Islamophobia";"Jerry Lewis>Ronald Reagan>Left-wing politics";"Jerry Lewis>Surrealism>Anarchism>Liberalism";"Jerry Lewis>Deconstruction>Marxism";"Jerry Lewis>Germany>Nationalism";"Jerry Lewis>Modernism>Antisemitism>Neo-Nazism";"Jerry Lewis>Japan>Protestantism";"Jerry Lewis>Ronald Reagan>Right-wing politics";"Jerry Lewis>Germany>Secularism";"Jerry Lewis>Deconstruction>Socialism";"Jerry Lewis>Ronald Reagan>White supremacy"
"Gary Miller (R)";"Gary Miller>United States>Industrial Revolution>Anarchism";"Gary Miller>United States>Freedom of religion>Antisemitism";"Gary Miller>United States>American Revolution>Capitalism";"Gary Miller>United States>Alaska>Christianity";"Gary Miller>Federal Bureau of Investigation>Communism";"Gary Miller>Republican Party (United States)>Conservatism";"Gary Miller>United States>American Revolution>Democracy";"Gary Miller>Republican Party (United States)>Fascism";"Gary Miller>Huntsville, Arkansas>Marriage>Feminism";"Gary Miller>Huntsville, Arkansas>Desegregation>Islamophobia";"Gary Miller>United States>World War II>Left-wing politics";"Gary Miller>United States>American Revolution>Liberalism";"Gary Miller>Huntsville, Arkansas>City>Marxism";"Gary Miller>United States>World War II>Nationalism";"Gary Miller>United States>Henry Ford>Neo-Nazism";"Gary Miller>California>Protestantism";"Gary Miller>Republican Party (United States)>Right-wing politics";"Gary Miller>United States>American Revolution>Secularism";"Gary Miller>Federal Bureau of Investigation>Socialism";"Gary Miller>Federal Bureau of Investigation>White supremacy"
"Joe Baca (D)";"Joe Baca>California>Hippie>Anarchism";"Joe Baca>California>Judaism>Antisemitism";"Joe Baca>California>Korean War>Capitalism";"Joe Baca>California>Alaska>Christianity";"Joe Baca>California>Eastern Europe>Communism";"Joe Baca>Republican Party (United States)>Conservatism";"Joe Baca>California>India>Democracy";"Joe Baca>Republican Party (United States)>Fascism";"Joe Baca>California>Internet>Feminism";"Joe Baca>Loretta Sanchez>Islamophobia";"Joe Baca>Blue Dog Coalition>Left-wing politics";"Joe Baca>California>British people>Liberalism";"Joe Baca>California>China>Marxism";"Joe Baca>California>World War II>Nationalism";"Joe Baca>Democratic Party (United States)>White supremacy>Neo-Nazism";"Joe Baca>California>Protestantism";"Joe Baca>Republican Party (United States)>Right-wing politics";"Joe Baca>California>Missionary>Secularism";"Joe Baca>California>Latin America>Socialism";"Joe Baca>California>Southern Baptist Convention>White supremacy"
"Ken Calvert (R)";"Ken Calvert>California>Hippie>Anarchism";"Ken Calvert>The New York Times>Antisemitism";"Ken Calvert>California>Korean War>Capitalism";"Ken Calvert>California>Alaska>Christianity";"Ken Calvert>California>Eastern Europe>Communism";"Ken Calvert>Republican Party (United States)>Conservatism";"Ken Calvert>California>India>Democracy";"Ken Calvert>Republican Party (United States)>Fascism";"Ken Calvert>California>Internet>Feminism";"Ken Calvert>California>Gerrymandering>Islamophobia";"Ken Calvert>California>World War II>Left-wing politics";"Ken Calvert>California>British people>Liberalism";"Ken Calvert>California>China>Marxism";"Ken Calvert>California>World War II>Nationalism";"Ken Calvert>United States House of Representatives>List of political parties in the United States>Neo-Nazism";"Ken Calvert>California>Protestantism";"Ken Calvert>Republican Party (United States)>Right-wing politics";"Ken Calvert>California>Missionary>Secularism";"Ken Calvert>California>Latin America>Socialism";"Ken Calvert>California>Southern Baptist Convention>White supremacy"
"Mary Bono Mack (R)";"Mary Bono>California>Hippie>Anarchism";"Mary Bono>The New York Times>Antisemitism";"Mary Bono>California>Korean War>Capitalism";"Mary Bono>California>Alaska>Christianity";"Mary Bono>Frank Sinatra>Communism";"Mary Bono>Dana Rohrabacher>Conservatism";"Mary Bono>California>India>Democracy";"Mary Bono>Republican Party (United States)>Fascism";"Mary Bono>California>Internet>Feminism";"Mary Bono>California>Gerrymandering>Islamophobia";"Mary Bono>California>World War II>Left-wing politics";"Mary Bono>California>British people>Liberalism";"Mary Bono>California>China>Marxism";"Mary Bono>California>World War II>Nationalism";"Mary Bono>United States House of Representatives>List of political parties in the United States>Neo-Nazism";"Mary Bono>California>Protestantism";"Mary Bono>Republican Party (United States)>Right-wing politics";"Mary Bono>California>Missionary>Secularism";"Mary Bono>California>Latin America>Socialism";"Mary Bono>Dana Rohrabacher>White supremacy"
"Dana Rohrabacher (R)";"Dana Rohrabacher>Anarcho-capitalism>Anarchism";"Dana Rohrabacher>Conservatism>Antisemitism";"Dana Rohrabacher>Albania>Capitalism";"Dana Rohrabacher>Albanians>Christianity";"Dana Rohrabacher>Anarcho-capitalism>Communism";"Dana Rohrabacher>Conservatism";"Dana Rohrabacher>Albania>Democracy";"Dana Rohrabacher>Conservatism>Fascism";"Dana Rohrabacher>Conservatism>Feminism";"Dana Rohrabacher>Taliban>Islamophobia";"Dana Rohrabacher>Conservatism>Left-wing politics";"Dana Rohrabacher>Conservatism>Liberalism";"Dana Rohrabacher>Bulgaria>Marxism";"Dana Rohrabacher>Conservatism>Nationalism";"Dana Rohrabacher>U.S. House of Representatives>List of political parties in the United States>Neo-Nazism";"Dana Rohrabacher>Albania>Protestantism";"Dana Rohrabacher>Conservatism>Right-wing politics";"Dana Rohrabacher>Conservatism>Secularism";"Dana Rohrabacher>Anarcho-capitalism>Socialism";"Dana Rohrabacher>Federal Bureau of Investigation>White supremacy"
"Loretta Sanchez (D)";"Loretta Sanchez>U.S. House of Representatives>Thomas Jefferson>Anarchism";"Loretta Sanchez>U.S. House of Representatives>Franklin D. Roosevelt>Antisemitism";"Loretta Sanchez>Documentary film>Capitalism";"Loretta Sanchez>U.S. House of Representatives>Alaska>Christianity";"Loretta Sanchez>U.S. House of Representatives>Treason>Communism";"Loretta Sanchez>Republican Party (United States)>Conservatism";"Loretta Sanchez>U.S. House of Representatives>James Madison>Democracy";"Loretta Sanchez>Jerry Brown>Fascism";"Loretta Sanchez>U.S. House of Representatives>Gerrymandering>Feminism";"Loretta Sanchez>Islamophobia";"Loretta Sanchez>Blue Dog Coalition>Left-wing politics";"Loretta Sanchez>U.S. House of Representatives>Supreme Court of the United States>Liberalism";"Loretta Sanchez>California>China>Marxism";"Loretta Sanchez>U.S. House of Representatives>James Madison>Nationalism";"Loretta Sanchez>U.S. House of Representatives>List of political parties in the United States>Neo-Nazism";"Loretta Sanchez>California>Protestantism";"Loretta Sanchez>Republican Party (United States)>Right-wing politics";"Loretta Sanchez>Islamophobia>Secularism";"Loretta Sanchez>U.S. House of Representatives>Montana>Socialism";"Loretta Sanchez>U.S. House of Representatives>Louisiana>White supremacy"
"Darrell Issa (R)";"Darrell Issa>Edolphus Towns>Manhattan>Anarchism";"Darrell Issa>Jewish Defense League>Antisemitism";"Darrell Issa>Afghanistan>Capitalism";"Darrell Issa>United States House Committee on Oversight and Government Reform>Alabama>Christianity";"Darrell Issa>Afghanistan>Communism";"Darrell Issa>Dana Rohrabacher>Conservatism";"Darrell Issa>Jason Chaffetz>Political science>Democracy";"Darrell Issa>Afghanistan>Fascism";"Darrell Issa>California>Internet>Feminism";"Darrell Issa>California>Gerrymandering>Islamophobia";"Darrell Issa>United States House Committee on Oversight and Government Reform>Rush Limbaugh>Left-wing politics";"Darrell Issa>California>British people>Liberalism";"Darrell Issa>California>China>Marxism";"Darrell Issa>Afghanistan>Nationalism";"Darrell Issa>Terrorism>Neo-Nazism";"Darrell Issa>California>Protestantism";"Darrell Issa>Republican Party (United States)>Right-wing politics";"Darrell Issa>Jason Chaffetz>Mormonism>Secularism";"Darrell Issa>California>Latin America>Socialism";"Darrell Issa>Afghanistan>White supremacy"
"Brian Bilbray (R)";"Brian Bilbray>Libertarian Party (United States)>Anarchism";"Brian Bilbray>Coronado, California>Franklin D. Roosevelt>Antisemitism";"Brian Bilbray>Coronado, California>George H. W. Bush>Capitalism";"Brian Bilbray>Coronado, California>Alabama>Christianity";"Brian Bilbray>Coronado, California>George H. W. Bush>Communism";"Brian Bilbray>Republican Party (United States)>Conservatism";"Brian Bilbray>California>India>Democracy";"Brian Bilbray>Republican Party (United States)>Fascism";"Brian Bilbray>Coronado, California>L. Frank Baum>Feminism";"Brian Bilbray>California>Gerrymandering>Islamophobia";"Brian Bilbray>Coronado, California>Ronald Reagan>Left-wing politics";"Brian Bilbray>California>British people>Liberalism";"Brian Bilbray>California>China>Marxism";"Brian Bilbray>Jurisdiction>Nationalism";"Brian Bilbray>United States House of Representatives>List of political parties in the United States>Neo-Nazism";"Brian Bilbray>California>Protestantism";"Brian Bilbray>Republican Party (United States)>Right-wing politics";"Brian Bilbray>California>Missionary>Secularism";"Brian Bilbray>Coronado, California>Astronaut>Socialism";"Brian Bilbray>Coronado, California>George H. W. Bush>White supremacy"
"Bob Filner (D)";"Bob Filner>Pittsburgh, Pennsylvania>Chicago>Anarchism";"Bob Filner>Judaism>Antisemitism";"Bob Filner>Pittsburgh, Pennsylvania>American Revolution>Capitalism";"Bob Filner>Pittsburgh, Pennsylvania>Belgium>Christianity";"Bob Filner>Hubert Humphrey>Communism";"Bob Filner>Pittsburgh, Pennsylvania>Republican Party (United States)>Conservatism";"Bob Filner>Pittsburgh, Pennsylvania>American Revolution>Democracy";"Bob Filner>Pittsburgh, Pennsylvania>Republican Party (United States)>Fascism";"Bob Filner>Pittsburgh, Pennsylvania>Gertrude Stein>Feminism";"Bob Filner>Bachelor of Arts>Bangladesh>Islamophobia";"Bob Filner>Pittsburgh, Pennsylvania>World War II>Left-wing politics";"Bob Filner>Hubert Humphrey>Liberalism";"Bob Filner>People's Mujahedin of Iran>Marxism";"Bob Filner>Judaism>Nationalism";"Bob Filner>Pittsburgh, Pennsylvania>Punk rock>Neo-Nazism";"Bob Filner>California>Protestantism";"Bob Filner>Pittsburgh, Pennsylvania>Republican Party (United States)>Right-wing politics";"Bob Filner>Judaism>Secularism";"Bob Filner>Pittsburgh, Pennsylvania>Croatia>Socialism";"Bob Filner>Jackson, Mississippi>White supremacy"
"Duncan D. Hunter (R)";"Duncan D. Hunter>Conservatism>Anarchism";"Duncan D. Hunter>Conservatism>Antisemitism";"Duncan D. Hunter>Afghanistan>Capitalism";"Duncan D. Hunter>California>Alaska>Christianity";"Duncan D. Hunter>Afghanistan>Communism";"Duncan D. Hunter>Republican Party (United States)>Conservatism";"Duncan D. Hunter>Conservatism>Democracy";"Duncan D. Hunter>Afghanistan>Fascism";"Duncan D. Hunter>Conservatism>Feminism";"Duncan D. Hunter>California>Gerrymandering>Islamophobia";"Duncan D. Hunter>Conservatism>Left-wing politics";"Duncan D. Hunter>Conservatism>Liberalism";"Duncan D. Hunter>California>China>Marxism";"Duncan D. Hunter>Afghanistan>Nationalism";"Duncan D. Hunter>American politician>List of political parties in the United States>Neo-Nazism";"Duncan D. Hunter>California>Protestantism";"Duncan D. Hunter>Conservatism>Right-wing politics";"Duncan D. Hunter>Conservatism>Secularism";"Duncan D. Hunter>Conservatism>Socialism";"Duncan D. Hunter>Afghanistan>White supremacy"
"Susan Davis (D)";"Susan Davis>Up Series>Social class>Anarchism";"Susan Davis>Up Series>Paris>Auschwitz concentration camp>Antisemitism";"Susan Davis>Up Series>Documentary film>Capitalism";"Susan Davis>Up Series>Francis Xavier>Christianity";"Susan Davis>Susan Davis (politician)>University of California, Berkeley>Communism";"Susan Davis>Susan Davis (politician)>Republican Party (United States)>Conservatism";"Susan Davis>Up Series>Bulgaria>Democracy";"Susan Davis>Susan Davis (politician)>Republican Party (United States)>Fascism";"Susan Davis>Up Series>Squatting>Feminism";"Susan Davis>Up Series>Bangladesh>Islamophobia";"Susan Davis>Up Series>Naples>Left-wing politics";"Susan Davis>Up Series>Netherlands>Liberalism";"Susan Davis>Susan Davis (politician)>University of North Carolina at Chapel Hill>Marxism";"Susan Davis>Up Series>Margaret Thatcher>Nationalism";"Susan Davis>Susan Davis (politician)>University of California, Berkeley>American Civil Liberties Union>Neo-Nazism";"Susan Davis>Susan Davis (politician)>California>Protestantism";"Susan Davis>Susan Davis (politician)>Republican Party (United States)>Right-wing politics";"Susan Davis>Up Series>Bangladesh>Secularism";"Susan Davis>Susan Davis (author)>International Labour Organization>Socialism";"Susan Davis>Up Series>Black people>White supremacy"
