;subject;predicate;object;score;path
357;George Brunner (composer);/people/person/place_of_birth;Philadelphia;5.0;0.0934456386746344
358;Frederick Fraley;/people/person/place_of_birth;Philadelphia;5.0;0.17111041620004566
359;Paul Pope;/people/person/place_of_birth;Philadelphia;5.0;0.10829616172399853
360;Spencer Bonfiglio;/people/person/place_of_birth;Philadelphia;5.0;
361;Stephen William White;/people/person/place_of_birth;Philadelphia;5.0;0.12629837312551828
362;Eric Ash;/people/person/place_of_birth;Berlin;5.0;0.10441523036640338
363;Oskar Simon;/people/person/place_of_birth;Berlin;-5.0;0.11805097334106215
364;Heinz Oestergaard;/people/person/place_of_birth;Berlin;5.0;0.15712644584110705
365;Joachim Martin Falbe;/people/person/place_of_birth;Berlin;5.0;0.13695315787359008
366;Walter Ehrlich;/people/person/place_of_birth;Berlin;5.0;0.08606745352439604
367;Peter Lachmann;/people/person/place_of_birth;Berlin;5.0;0.10084994406155015
368;Leopold Casper;/people/person/place_of_birth;Berlin;5.0;0.1473643920473773
369;Avner W. Less;/people/person/place_of_birth;Berlin;5.0;0.12037766190187077
370;Walther Kruse;/people/person/place_of_birth;Berlin;-5.0;0.1158470020219036
371;Albert Heinrich Brendel;/people/person/place_of_birth;Berlin;5.0;0.19420317452180302
372;Robert Welch (Wisconsin politician);/people/person/place_of_birth;Berlin;-3.0;0.09809755086967845
373;Hans Reiche;/people/person/place_of_birth;Berlin;5.0;
374;William Charles Brenke;/people/person/place_of_birth;Berlin;5.0;0.09189721148119256
375;Carl Strehl;/people/person/place_of_birth;Berlin;5.0;0.11665163750587998
376;Valli Valli;/people/person/place_of_birth;Berlin;5.0;
377;Daniel French (inventor);/people/person/place_of_birth;Berlin;-5.0;
378;Shlomo Wolbe;/people/person/place_of_birth;Berlin;5.0;0.0921298159159766
379;Georges Borchardt;/people/person/place_of_birth;Berlin;5.0;0.10055725200369683
380;Don Mankiewicz;/people/person/place_of_birth;Berlin;5.0;0.08562418944347884
381;Eric Goldberg (artist);/people/person/place_of_birth;Berlin;5.0;0.09331600597855727
382;Wilhelm Sander;/people/person/place_of_birth;Berlin;5.0;0.1326828414850193
383;Hans P. Kraus;/people/person/place_of_birth;Berlin;-5.0;0.09343401304679755
384;Guy De Saint Cyr;/people/person/place_of_birth;Berlin;5.0;
385;Richard Bohn;/people/person/place_of_birth;Berlin;5.0;0.11269881039117058
386;Edward W. Greenman;/people/person/place_of_birth;Berlin;-3.0;0.11344453472608956
387;Georg Ruge;/people/person/place_of_birth;Berlin;-3.0;0.09977055433405836
388;Erich Franz Eugen Bracht;/people/person/place_of_birth;Berlin;-1.0;0.12215669031243104
389;Erich Werdermann;/people/person/place_of_birth;Berlin;5.0;0.14867788736256388
390;Thomas Sasse;/people/person/place_of_birth;Berlin;-3.0;
391;Samuel von Schmettau;/people/person/place_of_birth;Berlin;5.0;
392;Elfie Wörner;/people/person/place_of_birth;Berlin;5.0;0.1227971789407526
393;Ernst Mehlich;/people/person/place_of_birth;Berlin;5.0;0.13007030250603424
394;Johann Christoph Friedrich Klug;/people/person/place_of_birth;Berlin;5.0;0.19095874311187458
395;Max Lehmann;/people/person/place_of_birth;Berlin;5.0;0.11392236463272222
396;Monika Meyer (footballer);/people/person/place_of_birth;Berlin;5.0;
397;Jan Paweł Nowacki;/people/person/place_of_birth;Berlin;5.0;0.12623532989559574
398;Moritz Litten;/people/person/place_of_birth;Berlin;-5.0;0.11043955254651716
399;Carl Anton Ewald;/people/person/place_of_birth;Berlin;-3.0;0.16787124131398745
400;Franz Ludwig Catel;/people/person/place_of_birth;Berlin;5.0;0.12644834880935382
401;Karl Friedrich von Klöden;/people/person/place_of_birth;Berlin;5.0;0.17249107985307494
402;Julius Zupitza;/people/person/place_of_birth;Berlin;-3.0;0.14051320261680914
403;Käte Stresemann;/people/person/place_of_birth;Berlin;3.0;0.1508515166518899
404;Meike Evers;/people/person/place_of_birth;Berlin;5.0;
405;J. J. Stevenson;/people/person/place_of_birth;Glasgow;5.0;0.16920739177938604
406;Thomas Barclay (missionary);/people/person/place_of_birth;Glasgow;5.0;0.15479472336408062
407;Thomas Atkinson (poet);/people/person/place_of_birth;Glasgow;-3.0;
408;Kris Kane;/people/person/place_of_birth;Glasgow;5.0;0.1265208657668595
409;Robert McCrindle;/people/person/place_of_birth;Glasgow;5.0;0.15520357799147513
410;Julia Goss;/people/person/place_of_birth;Glasgow;-3.0;0.10077014715109425
411;Hugh Fraser, 1st Baron Fraser of Allander;/people/person/place_of_birth;Glasgow;5.0;0.1425599501929425
412;Alan Thomson (musician);/people/person/place_of_birth;Glasgow;5.0;0.08564896056876084
413;William Atherton (lawyer);/people/person/place_of_birth;Glasgow;5.0;0.11978231321876055
414;Mary Ann Kennedy (Scottish singer);/people/person/place_of_birth;Glasgow;5.0;0.12782462786521162
415;Albert McElroy;/people/person/place_of_birth;Glasgow;5.0;0.12288422672926747
416;Mary Macmaster;/people/person/place_of_birth;Glasgow;5.0;0.1018042275923326
417;Thomas Haughey;/people/person/place_of_birth;Glasgow;5.0;0.24445576817289316
418;James A. MacAlister;/people/person/place_of_birth;Glasgow;5.0;0.09989251923054088
419;Lynn Faulds Wood;/people/person/place_of_birth;Glasgow;5.0;0.09370186442162431
420;Denis McQuade;/people/person/place_of_birth;Glasgow;5.0;0.10620199120714524
421;Kenny Brannigan;/people/person/place_of_birth;Glasgow;5.0;0.10049460082532306
422;Douglas Simpson;/people/person/place_of_birth;Glasgow;5.0;0.1097518814904091
423;Ian Steel;/people/person/place_of_birth;Glasgow;5.0;0.15156202551072384
424;John Stewart Kennedy;/people/person/place_of_birth;Glasgow;-5.0;0.14395979565961312
425;William Carstares;/people/person/place_of_birth;Glasgow;-5.0;0.144912658073347
426;Henry Boyd;/people/person/place_of_birth;Glasgow;-5.0;
427;David Marshall Mason;/people/person/place_of_birth;Glasgow;-5.0;0.14194964930446663
428;Adam McLean;/people/person/place_of_birth;Glasgow;5.0;0.12743558340831476
429;Thomas Gardiner (publisher);/people/person/place_of_birth;Glasgow;-5.0;0.11078602483811112
430;George Henry Walton;/people/person/place_of_birth;Glasgow;5.0;0.17630090158446188
431;Vishal Marwaha;/people/person/place_of_birth;Glasgow;5.0;0.14354472050407058
432;Fergus Morton, Baron Morton of Henryton;/people/person/place_of_birth;Glasgow;5.0;0.1096888683771296
433;Jamielee McPherson;/people/person/place_of_birth;Glasgow;5.0;
434;John Stephen;/people/person/place_of_birth;Glasgow;5.0;0.13087925806357442
435;Pat Gerber;/people/person/place_of_birth;Glasgow;5.0;0.1401069469981588
436;James Nisbet;/people/person/place_of_birth;Glasgow;-5.0;0.14028934224888576
437;James Kinlay;/people/person/place_of_birth;Glasgow;5.0;0.12597272021845404
438;Jimmy Cooper (musician);/people/person/place_of_birth;Glasgow;-5.0;
439;Randolph Colville;/people/person/place_of_birth;Glasgow;5.0;0.09657793290379307
440;Walter Douglas;/people/person/place_of_birth;Glasgow;5.0;0.14322533530295592
441;Ken Ritchie;/people/person/place_of_birth;Glasgow;5.0;0.08314062716197096
442;Jonathan Shearer;/people/person/place_of_birth;Glasgow;5.0;0.10988207206564263
443;John Baird (Wolverhampton MP);/people/person/place_of_birth;Glasgow;5.0;0.13551341417153065
444;John Junor;/people/person/place_of_birth;Glasgow;5.0;0.10129694860049082
445;Louisa Stevenson;/people/person/place_of_birth;Glasgow;5.0;0.13553859235209775
446;John Fisher (opera director);/people/person/place_of_birth;Glasgow;5.0;0.12476734960665259
447;Christopher Whyte;/people/person/place_of_birth;Glasgow;5.0;0.13409825172302486
448;Henry Saxe;/people/person/place_of_birth;Montreal;5.0;0.1583490640168776
449;Christopher Benfield Carter;/people/person/place_of_birth;Montreal;5.0;0.24659642337365692
450;Kris Lefcoe;/people/person/place_of_birth;Montreal;5.0;0.12491907571824487
451;William Reed (musician);/people/person/place_of_birth;Montreal;5.0;
452;Gerry Markman;/people/person/place_of_birth;Montreal;5.0;0.09369450448395106
453;François Desjardins;/people/person/place_of_birth;Montreal;5.0;0.1331049346831445
454;Marcel Faribault;/people/person/place_of_birth;Montreal;5.0;0.16658228203942893
455;Antoine Ouilmette;/people/person/place_of_birth;Montreal;-5.0;0.1175228847515038
456;Gilles Latulippe;/people/person/place_of_birth;Montreal;5.0;0.1840601489833998
457;John McKay (pianist);/people/person/place_of_birth;Montreal;5.0;0.1185064462051933
458;Donald Steven;/people/person/place_of_birth;Montreal;5.0;0.11246729170302303
459;Léo Lévesque;/people/person/place_of_birth;Montreal;5.0;0.10095645439945543
460;Alain Boire;/people/person/place_of_birth;Montreal;5.0;0.12474025724776308
461;Lionel Tiger;/people/person/place_of_birth;Montreal;5.0;0.09320649063356994
462;Merlin Bronques;/people/person/place_of_birth;Montreal;-3.0;0.11028368848765571
463;Bill Downe;/people/person/place_of_birth;Montreal;5.0;0.15846043717522781
464;Sébastien Leblanc;/people/person/place_of_birth;Montreal;5.0;0.09305831902299598
465;Albert Chamberland;/people/person/place_of_birth;Montreal;5.0;0.18078422346615766
466;Jean Désy;/people/person/place_of_birth;Montreal;5.0;0.1632616190514649
467;Ira Vail;/people/person/place_of_birth;Montreal;3.0;0.11585517935784587
468;Rodolphe Monty;/people/person/place_of_birth;Montreal;5.0;0.16111838931808464
469;Wayne Eagling;/people/person/place_of_birth;Montreal;5.0;0.10735827304305265
470;Romain Pelletier;/people/person/place_of_birth;Montreal;5.0;
471;Howard Grant (boxer);/people/person/place_of_birth;Montreal;-3.0;0.11680709747035566
472;Théophile Bruguier;/people/person/place_of_birth;Montreal;-5.0;0.12890900924729762
473;John Mahaffy (ice hockey);/people/person/place_of_birth;Montreal;5.0;0.14637193558669803
474;Yolande Thibeault;/people/person/place_of_birth;Montreal;5.0;0.14775950581181974
475;Norman Spector;/people/person/place_of_birth;Montreal;5.0;0.13477705228869705
476;René Gagnier;/people/person/place_of_birth;Montreal;5.0;
477;Thomas Morland;/people/person/place_of_birth;Montreal;5.0;0.14136492546525423
478;Emmanuel Aquin;/people/person/place_of_birth;Montreal;5.0;0.10165152076252872
479;Gérald Gagnier;/people/person/place_of_birth;Montreal;3.0;0.11002955930687952
480;Pierre Alexandre Tremblay;/people/person/place_of_birth;Montreal;5.0;
481;Pierre de Savoye;/people/person/place_of_birth;Montreal;5.0;0.13450257322290476
482;David Atkinson (baritone);/people/person/place_of_birth;Montreal;5.0;0.11905293850910553
483;Lynne Kositsky;/people/person/place_of_birth;Montreal;5.0;0.10523875406964428
484;Gordon Stevenson;/people/person/place_of_birth;Dublin;-1.0;0.1008650317671868
485;Thomas Southerne;/people/person/place_of_birth;Dublin;-5.0;0.10324710274084802
486;Seamus Martin;/people/person/place_of_birth;Dublin;5.0;0.17630251280815193
487;Nathaniel Buchanan;/people/person/place_of_birth;Dublin;-5.0;0.08797115882180959
488;Vivion de Valera;/people/person/place_of_birth;Dublin;5.0;0.14234012275017482
489;Jim Grace (Irish footballer);/people/person/place_of_birth;Dublin;5.0;
490;Fiachna Ó Braonáin;/people/person/place_of_birth;Dublin;5.0;0.09742146099789553
491;Henry Ussher;/people/person/place_of_birth;Dublin;5.0;0.17892057895519975
492;Jason Colwell;/people/person/place_of_birth;Dublin;5.0;0.1293226921515942
493;Derek Murray (soccer);/people/person/place_of_birth;Dublin;5.0;
494;Stephen Gough (footballer);/people/person/place_of_birth;Dublin;5.0;0.10149246307733809
495;John Allen (Irish nationalist);/people/person/place_of_birth;Dublin;-3.0;0.1448321470668697
496;Ed Pimm;/people/person/place_of_birth;Dublin;-5.0;0.0833208396484475
497;Lee King;/people/person/place_of_birth;Dublin;5.0;
498;Richard Collins, Baron Collins;/people/person/place_of_birth;Dublin;5.0;0.12058810132842612
499;Dave Connell;/people/person/place_of_birth;Dublin;5.0;0.11746528428529573
500;Alan Aboud;/people/person/place_of_birth;Dublin;5.0;0.09462444198851261
501;Heartsill Ragon;/people/person/place_of_birth;Dublin;-5.0;0.10241990710162556
502;Graham Doyle;/people/person/place_of_birth;Dublin;5.0;0.14554417070675746
503;Martin Duffy (footballer);/people/person/place_of_birth;Dublin;5.0;
504;Brian O'Riordan;/people/person/place_of_birth;Dublin;5.0;0.18251583677109423
505;Terry Eviston;/people/person/place_of_birth;Dublin;5.0;0.13904597089093368
506;Walley Chamberlain Oulton;/people/person/place_of_birth;Dublin;5.0;0.09393220519255091
507;Shay Gibbons;/people/person/place_of_birth;Dublin;5.0;0.1643923975201476
508;William Sadler (painter);/people/person/place_of_birth;Dublin;-5.0;0.14187834123890025
509;Catherine Wellesley, Duchess of Wellington;/people/person/place_of_birth;Dublin;5.0;0.11336172520973656
510;John O'Conor;/people/person/place_of_birth;Dublin;5.0;0.17587303306828558
511;Marcus Tuite;/people/person/place_of_birth;Dublin;3.0;
512;Gladys Henson;/people/person/place_of_birth;Dublin;5.0;0.10124161406126193
513;Leslie Paul;/people/person/place_of_birth;Dublin;5.0;0.10787722198134415
514;John Savage (Fenian);/people/person/place_of_birth;Dublin;5.0;0.1486779267637865
515;Henry Bernard Carpenter;/people/person/place_of_birth;Dublin;3.0;0.0876036169693139
516;John Sheridan Hogan;/people/person/place_of_birth;Dublin;-5.0;0.11868906820228163
517;Paddy Crowley;/people/person/place_of_birth;Dublin;5.0;
518;Jimmy Gregg;/people/person/place_of_birth;Dublin;5.0;0.09473167882519726
519;John Henry (spy);/people/person/place_of_birth;Dublin;3.0;0.11451863888807556
520;Alfred Downward;/people/person/place_of_birth;Melbourne;5.0;0.12473647076957148
521;Michael Birt;/people/person/place_of_birth;Melbourne;5.0;
522;Shane Price;/people/person/place_of_birth;Melbourne;5.0;0.10709968363005681
523;Victoria LePage;/people/person/place_of_birth;Melbourne;5.0;
524;Jennifer Holliday (softball);/people/person/place_of_birth;Melbourne;5.0;0.10777418738715516
525;Mary Cecil Allen;/people/person/place_of_birth;Melbourne;5.0;0.1889127561289792
526;Roy Dalgarno;/people/person/place_of_birth;Melbourne;5.0;0.12218005492423828
527;Maggie Fitzgibbon;/people/person/place_of_birth;Melbourne;5.0;0.12828886721720945
528;Robert Moss;/people/person/place_of_birth;Melbourne;5.0;0.11088984458437823
529;George Johnston (general);/people/person/place_of_birth;Melbourne;5.0;
530;Winifred Lewellin James;/people/person/place_of_birth;Melbourne;-3.0;0.13867580195136978
531;Adam Bright;/people/person/place_of_birth;Melbourne;5.0;0.14013445578703632
532;Daniel Sproule;/people/person/place_of_birth;Melbourne;5.0;0.07605203690657007
533;Nicholas Colla;/people/person/place_of_birth;Melbourne;5.0;0.1192269292100845
534;Carey Beebe;/people/person/place_of_birth;Melbourne;5.0;
535;Amber Parkinson;/people/person/place_of_birth;Melbourne;5.0;0.08132050269303084
536;Simon Gerada;/people/person/place_of_birth;Melbourne;5.0;0.11617260140877811
537;Brett Hayman;/people/person/place_of_birth;Melbourne;5.0;
538;Rodney Cocks;/people/person/place_of_birth;Melbourne;5.0;
539;Michael Guider;/people/person/place_of_birth;Melbourne;5.0;0.11553920470673607
540;David Sander;/people/person/place_of_birth;Melbourne;5.0;
541;Herbert Postle;/people/person/place_of_birth;Melbourne;5.0;0.17070085212717728
542;Luke Youlden;/people/person/place_of_birth;Melbourne;5.0;0.08029834364818242
543;Rodney de Gruchy;/people/person/place_of_birth;Melbourne;5.0;0.13598348624508722
544;Kate Richardson (athlete);/people/person/place_of_birth;Melbourne;5.0;0.11161881469819118
545;Jennifer Huppert;/people/person/place_of_birth;Melbourne;3.0;0.12830379860485436
546;Nicole Richardson;/people/person/place_of_birth;Melbourne;5.0;0.12317565221212509
547;Justine Smethurst;/people/person/place_of_birth;Melbourne;5.0;0.12891519635477017
548;Martin Brown (artist);/people/person/place_of_birth;Melbourne;5.0;
549;Joanne Fox;/people/person/place_of_birth;Melbourne;5.0;0.12416500285003668
550;Ashley Gilbertson;/people/person/place_of_birth;Melbourne;5.0;0.1400535815064208
551;Diana Trask;/people/person/place_of_birth;Melbourne;5.0;0.11496076389612653
552;Matthew Kent;/people/person/place_of_birth;Melbourne;5.0;
553;William Dexter;/people/person/place_of_birth;Melbourne;-3.0;0.11474827550375154
554;Harry James Angus;/people/person/place_of_birth;Melbourne;5.0;0.1410425951517403
555;Jane Tanner;/people/person/place_of_birth;Melbourne;5.0;0.06035192501644523
556;Gordon Edward Corbould;/people/person/place_of_birth;Toronto;5.0;0.13083828725537033
557;Alastair Sweeny;/people/person/place_of_birth;Toronto;5.0;0.13924382288343254
558;John William Thomson;/people/person/place_of_birth;Toronto;5.0;0.09167327151932167
559;Linda MacLennan;/people/person/place_of_birth;Toronto;5.0;0.0865833903342459
560;David Bourque;/people/person/place_of_birth;Toronto;-3.0;0.14432052517014765
561;Catherine Winder;/people/person/place_of_birth;Toronto;-5.0;0.09024471342493097
562;George Snell (bishop);/people/person/place_of_birth;Toronto;5.0;0.1981925343955198
563;Erna Paris;/people/person/place_of_birth;Toronto;5.0;0.16348009248145728
564;Ellie Tesher;/people/person/place_of_birth;Toronto;5.0;0.15597346977678733
565;Steven Hayward (Canadian writer);/people/person/place_of_birth;Toronto;5.0;0.11869141615985701
566;Lorne Resnick;/people/person/place_of_birth;Toronto;5.0;
567;David Empringham;/people/person/place_of_birth;Toronto;5.0;0.09508213034609352
568;Lorne Rubenstein;/people/person/place_of_birth;Toronto;5.0;
569;Ronnie Le Drew;/people/person/place_of_birth;Toronto;5.0;0.08991189753402609
570;Lorraine Leckie;/people/person/place_of_birth;Toronto;-5.0;0.10602321013969049
571;Albert Pratz;/people/person/place_of_birth;Toronto;5.0;
572;Harry Chadwick;/people/person/place_of_birth;Toronto;5.0;0.09302571357724332
573;Jack Blum;/people/person/place_of_birth;Toronto;5.0;0.12756375092308173
574;Graph Nobel;/people/person/place_of_birth;Toronto;5.0;0.10260347290608804
575;William Leeming Harrison;/people/person/place_of_birth;Toronto;-3.0;0.09809826981950825
576;John Smith (poet);/people/person/place_of_birth;Toronto;5.0;
577;John Cole (politician);/people/person/place_of_birth;Toronto;5.0;0.12182626838697824
578;Austin Lloyd Fleming;/people/person/place_of_birth;Toronto;5.0;0.11461933382061504
579;John Josiah Robinette;/people/person/place_of_birth;Toronto;5.0;0.1625370940609031
580;Biff Mitchell;/people/person/place_of_birth;Toronto;5.0;0.10042101958923791
581;Bartle Brennen Bull;/people/person/place_of_birth;Toronto;5.0;0.09539450160720953
582;Kim Ondaatje;/people/person/place_of_birth;Toronto;5.0;0.1699065833385522
583;Murray McEachern;/people/person/place_of_birth;Toronto;5.0;0.08823660223145237
584;Kenneth William Junor;/people/person/place_of_birth;Toronto;5.0;0.12108658838351623
585;David Hackl;/people/person/place_of_birth;Toronto;5.0;0.08327798064871829
586;Arthur N. Martin;/people/person/place_of_birth;Toronto;5.0;0.18562220470636917
587;John Dodington;/people/person/place_of_birth;Toronto;5.0;
588;Frank E. Holmes;/people/person/place_of_birth;Toronto;-3.0;0.09891739019841825
589;Alan Welsh;/people/person/place_of_birth;Edinburgh;5.0;0.08545534406479266
590;James Balfour (philosopher);/people/person/place_of_birth;Edinburgh;-5.0;0.18411779476465256
591;John Thomas Rochead;/people/person/place_of_birth;Edinburgh;5.0;0.1693563036298795
592;James Hogg (publisher);/people/person/place_of_birth;Edinburgh;-5.0;0.12640620442607708
593;Thomas Tod Stoddart;/people/person/place_of_birth;Edinburgh;5.0;0.12931608688087148
594;Gillian Cooke;/people/person/place_of_birth;Edinburgh;3.0;0.1289695674841201
595;John Donaldson (painter);/people/person/place_of_birth;Edinburgh;5.0;0.10268035451686659
596;George Hurst;/people/person/place_of_birth;Edinburgh;5.0;
597;William Skirving;/people/person/place_of_birth;Edinburgh;-5.0;0.15638129773952575
598;Julian Paynter;/people/person/place_of_birth;Edinburgh;5.0;0.09202445761919589
599;John Cobbett;/people/person/place_of_birth;Edinburgh;5.0;0.09410622705113039
600;George Mudie (Owenite);/people/person/place_of_birth;Edinburgh;5.0;0.1262697900615209
601;Sir Andrew Agnew, 8th Baronet;/people/person/place_of_birth;Edinburgh;5.0;0.08937957269644697
602;Roger Sinclair Aytoun;/people/person/place_of_birth;Edinburgh;5.0;0.12036844754294246
603;Scott Cleverdon;/people/person/place_of_birth;Edinburgh;5.0;0.0792928640616935
604;Robert Hamilton Paterson;/people/person/place_of_birth;Edinburgh;5.0;0.133967860098076
605;George Henderson (architect);/people/person/place_of_birth;Edinburgh;5.0;
606;Walter Elliot (Scottish naturalist);/people/person/place_of_birth;Edinburgh;5.0;0.11749341371301728
607;John Cameron (Reformed Presbyterian);/people/person/place_of_birth;Edinburgh;-5.0;0.11707102640750755
608;James O. Clephane;/people/person/place_of_birth;Edinburgh;-3.0;0.12162836189103797
609;Joseph Hislop;/people/person/place_of_birth;Edinburgh;5.0;
610;Alexander Smith (chemist);/people/person/place_of_birth;Edinburgh;5.0;
611;Mike Peden;/people/person/place_of_birth;Edinburgh;5.0;0.1084968055347246
612;Mary MacLeod Banks;/people/person/place_of_birth;Edinburgh;5.0;0.10512471927560615
613;Allan Stewart (artist);/people/person/place_of_birth;Edinburgh;5.0;0.14470859690226953
614;Henry John Cody;/people/person/place_of_birth;Edinburgh;-3.0;0.09228850570677721
615;Marcus Dods (musician);/people/person/place_of_birth;Edinburgh;5.0;
616;Georgina Kennard;/people/person/place_of_birth;Edinburgh;5.0;0.1027469806626356
617;William Walker (engraver born 1791);/people/person/place_of_birth;Edinburgh;-5.0;0.11286615657272914
618;Patrick Edward Dove;/people/person/place_of_birth;Edinburgh;-5.0;0.13741261452143722
619;Gary Callander;/people/person/place_of_birth;Edinburgh;5.0;
620;Carl Herman Kraeling;/people/person/place_of_birth;Brooklyn;5.0;0.1357431329759291
621;Rebecca Pronsky;/people/person/place_of_birth;Brooklyn;5.0;0.15662417445583882
622;Borah Bergman;/people/person/place_of_birth;Brooklyn;5.0;0.10590032094964469
623;Raymond Ericson;/people/person/place_of_birth;Brooklyn;5.0;0.15998783065321265
624;Seth Lipsky;/people/person/place_of_birth;Brooklyn;5.0;0.15232966979121418
625;Richard Cullen (attorney);/people/person/place_of_birth;Brooklyn;5.0;0.11861056995640655
626;Al Harewood;/people/person/place_of_birth;Brooklyn;5.0;
627;Jeffrey H. Cohen;/people/person/place_of_birth;Brooklyn;5.0;0.114217225718709
628;Sy Landy;/people/person/place_of_birth;Brooklyn;5.0;0.13067397407044992
629;Peter C. Schultz;/people/person/place_of_birth;Brooklyn;5.0;
630;Albert Warren Ferris;/people/person/place_of_birth;Brooklyn;5.0;0.2574587200135075
631;Matthew T. Abruzzo;/people/person/place_of_birth;Brooklyn;5.0;0.18028451207651652
632;Lucille Wallenrod;/people/person/place_of_birth;Brooklyn;5.0;0.14940640057725438
633;Leonard D. Wexler;/people/person/place_of_birth;Brooklyn;5.0;0.19466499306845716
634;Franco Gentilesca;/people/person/place_of_birth;Brooklyn;5.0;
635;Joe Torres (journalist);/people/person/place_of_birth;Brooklyn;5.0;0.11828710185297446
636;Bob Alberti;/people/person/place_of_birth;Brooklyn;5.0;0.17674299699395468
637;Joe Ascione;/people/person/place_of_birth;Brooklyn;5.0;0.1302332511795054
638;Stanley Newman;/people/person/place_of_birth;Brooklyn;-1.0;0.12253499024118865
639;Stacy Barthe;/people/person/place_of_birth;Brooklyn;5.0;0.1058667749867899
640;Roger Q. Williams;/people/person/place_of_birth;Brooklyn;5.0;0.13146354636806634
641;John Esposito (pianist);/people/person/place_of_birth;Brooklyn;5.0;0.10925934648973806
642;Leo C. Zeferetti;/people/person/place_of_birth;Brooklyn;5.0;0.2344974625320442
643;Robert Stanley Breed;/people/person/place_of_birth;Brooklyn;-3.0;0.15301017751369755
644;Claire Burch;/people/person/place_of_birth;Brooklyn;5.0;0.14119660289769453
645;Ralph Schoenman;/people/person/place_of_birth;Brooklyn;5.0;0.11160427196201993
646;Irving Fiske;/people/person/place_of_birth;Brooklyn;5.0;0.14642942277227272
647;Bill Kaiserman;/people/person/place_of_birth;Brooklyn;5.0;0.12106541741231612
648;Thomas Elliot Bowman III;/people/person/place_of_birth;Brooklyn;5.0;0.12322530850953435
649;George E. Waldo;/people/person/place_of_birth;Brooklyn;5.0;0.249027779563923
650;Edward Raymond Neaher;/people/person/place_of_birth;Brooklyn;5.0;0.2096172775984489
651;Adolf Jellinek;/people/person/place_of_birth;Budapest;-1.0;0.11682480620800091
652;Ferenc A. Váli;/people/person/place_of_birth;Budapest;5.0;0.16646456730883913
653;Peter Hargitai;/people/person/place_of_birth;Budapest;5.0;0.12119271439467005
654;Imre Zachár;/people/person/place_of_birth;Budapest;5.0;0.12859024147874065
655;Béla Glattfelder;/people/person/place_of_birth;Budapest;5.0;0.12767420857064476
656;Berthold Weisz;/people/person/place_of_birth;Budapest;5.0;0.2122436200605548
657;Zoltan Kósz;/people/person/place_of_birth;Budapest;5.0;0.11029291647701316
658;Ferenc Sipos;/people/person/place_of_birth;Budapest;5.0;0.11519550448257859
659;Mihály Kovács;/people/person/place_of_birth;Budapest;5.0;0.1386674065634566
660;László Z. Bitó;/people/person/place_of_birth;Budapest;5.0;0.12083061284008084
661;Árpád Soós;/people/person/place_of_birth;Budapest;5.0;0.08435922764239373
662;Zoltán Benkő;/people/person/place_of_birth;Budapest;5.0;0.10319995070808509
663;Adrienn Bende;/people/person/place_of_birth;Budapest;5.0;0.10338386664010724
664;Katalin Karády;/people/person/place_of_birth;Budapest;5.0;0.13275059071903356
665;Péter Lendvay;/people/person/place_of_birth;Budapest;5.0;0.14655344276389093
666;Andrea Mátay;/people/person/place_of_birth;Budapest;5.0;0.15167325336583543
667;Zsolt Hamar;/people/person/place_of_birth;Budapest;5.0;0.11161016600753713
668;Zoltán Szilády;/people/person/place_of_birth;Budapest;5.0;0.09760522935122556
669;György Bródy;/people/person/place_of_birth;Budapest;5.0;0.12085573679246724
670;Charles Weissmann;/people/person/place_of_birth;Budapest;5.0;0.07376725316353223
671;Ákos Császár;/people/person/place_of_birth;Budapest;5.0;0.1446031984404537
672;Dávid Kovács;/people/person/place_of_birth;Budapest;5.0;0.1259602120332183
673;Ferenc Mérei;/people/person/place_of_birth;Budapest;5.0;0.17829911044748978
674;Ilus Vay;/people/person/place_of_birth;Budapest;5.0;0.0943128390852952
675;Endre Csillag;/people/person/place_of_birth;Budapest;5.0;0.09474133676572535
676;Csaba Őry;/people/person/place_of_birth;Budapest;5.0;0.11258067663872623
677;Elemér Terták;/people/person/place_of_birth;Budapest;5.0;0.13785801853515464
678;Károly Varga;/people/person/place_of_birth;Budapest;5.0;
679;Samuel Löw Brill;/people/person/place_of_birth;Budapest;5.0;0.1703250246514489
680;Bódog Török;/people/person/place_of_birth;Budapest;5.0;0.1508537922200558
681;George Clifford Sziklai;/people/person/place_of_birth;Budapest;5.0;0.11907700444520194
682;Elizabeth McClintock;/people/person/place_of_birth;Los Angeles;5.0;0.13960688518060044
683;Danny LaPorte;/people/person/place_of_birth;Los Angeles;5.0;0.08935825192174676
684;Michael D. Rich;/people/person/place_of_birth;Los Angeles;-5.0;0.13472485240586252
685;Carl W. Ernst;/people/person/place_of_birth;Los Angeles;5.0;0.11040054893489654
686;Roy Seawright;/people/person/place_of_birth;Los Angeles;5.0;0.10124714675720799
687;Chloe Franks;/people/person/place_of_birth;Los Angeles;5.0;0.06448860145953392
688;Elisa Kleven;/people/person/place_of_birth;Los Angeles;-5.0;0.0832849609421096
689;Russ Titelman;/people/person/place_of_birth;Los Angeles;5.0;0.08979964488086162
690;Phil Pardee;/people/person/place_of_birth;Los Angeles;5.0;0.16632263519057386
691;Teron Beal;/people/person/place_of_birth;Los Angeles;1.0;0.06947710558757314
692;Anne Triola;/people/person/place_of_birth;Los Angeles;5.0;0.10462203504250904
693;Yehuda Hyman;/people/person/place_of_birth;Los Angeles;5.0;0.109825265490712
694;Max D. Adams;/people/person/place_of_birth;Los Angeles;5.0;0.05653906649105902
