;subject;predicate;object;score;path
340;Terry Eviston;/people/person/place_of_birth;Dublin;5.0;0.11073888875005995
341;Shay Gibbons;/people/person/place_of_birth;Dublin;5.0;0.1387836901461864
342;John O'Conor;/people/person/place_of_birth;Dublin;5.0;0.15197377532467213
343;John Savage (Fenian);/people/person/place_of_birth;Dublin;5.0;0.12246033770261085
344;Henry Bernard Carpenter;/people/person/place_of_birth;Dublin;3.0;0.05168999012121593
345;John Sheridan Hogan;/people/person/place_of_birth;Dublin;-5.0;0.09011268187378184
346;John Henry (spy);/people/person/place_of_birth;Dublin;3.0;0.08251889640045387
347;Mary Cecil Allen;/people/person/place_of_birth;Melbourne;5.0;0.1602632165008729
348;Roy Dalgarno;/people/person/place_of_birth;Melbourne;5.0;0.1023563557734266
349;Maggie Fitzgibbon;/people/person/place_of_birth;Melbourne;5.0;0.1020767191070861
350;Winifred Lewellin James;/people/person/place_of_birth;Melbourne;-3.0;0.11928535681990243
351;Adam Bright;/people/person/place_of_birth;Melbourne;5.0;0.11255263178894476
352;Herbert Postle;/people/person/place_of_birth;Melbourne;5.0;0.1442492924576277
353;Rodney de Gruchy;/people/person/place_of_birth;Melbourne;5.0;0.10691433550943474
354;Jennifer Huppert;/people/person/place_of_birth;Melbourne;3.0;0.1038221622416432
355;Nicole Richardson;/people/person/place_of_birth;Melbourne;5.0;0.10121620488347455
356;Justine Smethurst;/people/person/place_of_birth;Melbourne;5.0;0.10710300423342514
357;Ashley Gilbertson;/people/person/place_of_birth;Melbourne;5.0;0.1164932142555283
358;William Dexter;/people/person/place_of_birth;Melbourne;-3.0;0.08763468732686654
359;Harry James Angus;/people/person/place_of_birth;Melbourne;5.0;0.11197149905784634
360;Gordon Edward Corbould;/people/person/place_of_birth;Toronto;5.0;0.1071327366944015
361;Alastair Sweeny;/people/person/place_of_birth;Toronto;5.0;0.10873943338451507
362;David Bourque;/people/person/place_of_birth;Toronto;-3.0;0.1136283379053754
363;Catherine Winder;/people/person/place_of_birth;Toronto;-5.0;0.06312043538060555
364;George Snell (bishop);/people/person/place_of_birth;Toronto;5.0;0.17063649707593476
365;Erna Paris;/people/person/place_of_birth;Toronto;5.0;0.13331268184916983
366;Ellie Tesher;/people/person/place_of_birth;Toronto;5.0;0.13288691491823365
367;Lorraine Leckie;/people/person/place_of_birth;Toronto;-5.0;0.0795236427457044
368;Jack Blum;/people/person/place_of_birth;Toronto;5.0;0.10647267474911093
369;William Leeming Harrison;/people/person/place_of_birth;Toronto;-3.0;0.06915752168787088
370;John Josiah Robinette;/people/person/place_of_birth;Toronto;5.0;0.13958125288244802
371;Kim Ondaatje;/people/person/place_of_birth;Toronto;5.0;0.1470864294491187
372;Arthur N. Martin;/people/person/place_of_birth;Toronto;5.0;0.15625463445581061
373;Frank E. Holmes;/people/person/place_of_birth;Toronto;-3.0;0.0662318785609374
374;John Thomas Rochead;/people/person/place_of_birth;Edinburgh;5.0;0.14529746137875843
375;Gillian Cooke;/people/person/place_of_birth;Edinburgh;3.0;0.10921552164013512
376;George Mudie (Owenite);/people/person/place_of_birth;Edinburgh;5.0;0.10728043926785069
377;Robert Hamilton Paterson;/people/person/place_of_birth;Edinburgh;5.0;0.10386528696246139
378;John Cameron (Reformed Presbyterian);/people/person/place_of_birth;Edinburgh;-5.0;0.0850141833079816
379;James O. Clephane;/people/person/place_of_birth;Edinburgh;-3.0;0.10172832406419614
380;Allan Stewart (artist);/people/person/place_of_birth;Edinburgh;5.0;0.12263919139547719
381;Henry John Cody;/people/person/place_of_birth;Edinburgh;-3.0;0.06923969191715638
382;William Walker (engraver born 1791);/people/person/place_of_birth;Edinburgh;-5.0;0.09042492390081805
383;Carl Herman Kraeling;/people/person/place_of_birth;Brooklyn;5.0;0.11118909042893227
384;Rebecca Pronsky;/people/person/place_of_birth;Brooklyn;5.0;0.126789839406316
385;Raymond Ericson;/people/person/place_of_birth;Brooklyn;5.0;0.13384019737114677
386;Seth Lipsky;/people/person/place_of_birth;Brooklyn;5.0;0.13169561076172676
387;Sy Landy;/people/person/place_of_birth;Brooklyn;5.0;0.10942436208016257
388;Albert Warren Ferris;/people/person/place_of_birth;Brooklyn;5.0;0.23493349689142984
389;Matthew T. Abruzzo;/people/person/place_of_birth;Brooklyn;5.0;0.15142031051974442
390;Lucille Wallenrod;/people/person/place_of_birth;Brooklyn;5.0;0.11897559248789755
391;Leonard D. Wexler;/people/person/place_of_birth;Brooklyn;5.0;0.16405959069140438
392;Bob Alberti;/people/person/place_of_birth;Brooklyn;5.0;0.14735638867098869
393;Stanley Newman;/people/person/place_of_birth;Brooklyn;-1.0;0.10116973480983316
394;Roger Q. Williams;/people/person/place_of_birth;Brooklyn;5.0;0.1047238873673221
395;Leo C. Zeferetti;/people/person/place_of_birth;Brooklyn;5.0;0.2093080760786839
396;Robert Stanley Breed;/people/person/place_of_birth;Brooklyn;-3.0;0.13202592958382847
397;Claire Burch;/people/person/place_of_birth;Brooklyn;5.0;0.11671030103193941
398;Irving Fiske;/people/person/place_of_birth;Brooklyn;5.0;0.11632437768337338
399;Thomas Elliot Bowman III;/people/person/place_of_birth;Brooklyn;5.0;0.10187035520261438
400;George E. Waldo;/people/person/place_of_birth;Brooklyn;5.0;0.22906344480486568
401;Edward Raymond Neaher;/people/person/place_of_birth;Brooklyn;5.0;0.17928785543060893
402;Adolf Jellinek;/people/person/place_of_birth;Budapest;-1.0;0.08692670794599072
403;Ferenc A. Váli;/people/person/place_of_birth;Budapest;5.0;0.14655196102074425
404;Peter Hargitai;/people/person/place_of_birth;Budapest;5.0;0.10066571218176593
405;Imre Zachár;/people/person/place_of_birth;Budapest;5.0;0.10165653684266777
406;Béla Glattfelder;/people/person/place_of_birth;Budapest;5.0;0.10810433299828531
407;Berthold Weisz;/people/person/place_of_birth;Budapest;5.0;0.19055928563433322
408;Mihály Kovács;/people/person/place_of_birth;Budapest;5.0;0.11065869268488661
409;László Z. Bitó;/people/person/place_of_birth;Budapest;5.0;0.10029519564136047
410;Katalin Karády;/people/person/place_of_birth;Budapest;5.0;0.10664075901896507
411;Péter Lendvay;/people/person/place_of_birth;Budapest;5.0;0.11873752849918545
412;Andrea Mátay;/people/person/place_of_birth;Budapest;5.0;0.13171017373168248
413;György Bródy;/people/person/place_of_birth;Budapest;5.0;0.10032090520498839
414;Ákos Császár;/people/person/place_of_birth;Budapest;5.0;0.1178042249717538
415;Ferenc Mérei;/people/person/place_of_birth;Budapest;5.0;0.1561641400223026
416;Elemér Terták;/people/person/place_of_birth;Budapest;5.0;0.11766917310063453
417;Samuel Löw Brill;/people/person/place_of_birth;Budapest;5.0;0.1458299172183724
418;Bódog Török;/people/person/place_of_birth;Budapest;5.0;0.12589710952679534
419;Elizabeth McClintock;/people/person/place_of_birth;Los Angeles;5.0;0.11927555673469926
420;Elisa Kleven;/people/person/place_of_birth;Los Angeles;-5.0;0.06260502844564873
421;Phil Pardee;/people/person/place_of_birth;Los Angeles;5.0;0.1397883515101351
422;Teron Beal;/people/person/place_of_birth;Los Angeles;1.0;0.030171227396056776
423;2009–2011 detention of American hikers by Iran;/people/person/place_of_birth;Los Angeles;-3.0;0.07321569936746979
424;Harold Meyerson;/people/person/place_of_birth;Los Angeles;5.0;0.18025836694842226
425;David Hammerstein Mintz;/people/person/place_of_birth;Los Angeles;5.0;0.10062773519025717
