;subject;predicate;object;score;path
357;George Brunner (composer);/people/person/place_of_birth;Philadelphia;5.0;0.06514311950480273
358;Frederick Fraley;/people/person/place_of_birth;Philadelphia;5.0;0.15006657997949463
359;Paul Pope;/people/person/place_of_birth;Philadelphia;5.0;0.08642448868360936
360;Spencer Bonfiglio;/people/person/place_of_birth;Philadelphia;5.0;
361;Stephen William White;/people/person/place_of_birth;Philadelphia;5.0;0.10440770176958748
362;Eric Ash;/people/person/place_of_birth;Berlin;5.0;0.07783601747352026
363;Oskar Simon;/people/person/place_of_birth;Berlin;-5.0;0.08525855513550597
364;Heinz Oestergaard;/people/person/place_of_birth;Berlin;5.0;0.13597478884007447
365;Joachim Martin Falbe;/people/person/place_of_birth;Berlin;5.0;0.10855105682351904
366;Walter Ehrlich;/people/person/place_of_birth;Berlin;5.0;0.06741799053265574
367;Peter Lachmann;/people/person/place_of_birth;Berlin;5.0;0.07003216380414375
368;Leopold Casper;/people/person/place_of_birth;Berlin;5.0;0.12795980117033284
369;Avner W. Less;/people/person/place_of_birth;Berlin;5.0;0.09894763612816072
370;Walther Kruse;/people/person/place_of_birth;Berlin;-5.0;0.09359796492203612
371;Albert Heinrich Brendel;/people/person/place_of_birth;Berlin;5.0;0.16936781610556811
372;Robert Welch (Wisconsin politician);/people/person/place_of_birth;Berlin;-3.0;0.07540704143682807
373;Hans Reiche;/people/person/place_of_birth;Berlin;5.0;
374;William Charles Brenke;/people/person/place_of_birth;Berlin;5.0;0.06586950081222097
375;Carl Strehl;/people/person/place_of_birth;Berlin;5.0;0.09307854917028462
376;Valli Valli;/people/person/place_of_birth;Berlin;5.0;
377;Daniel French (inventor);/people/person/place_of_birth;Berlin;-5.0;
378;Shlomo Wolbe;/people/person/place_of_birth;Berlin;5.0;0.068051039840714
379;Georges Borchardt;/people/person/place_of_birth;Berlin;5.0;0.07980337393939094
380;Don Mankiewicz;/people/person/place_of_birth;Berlin;5.0;0.06695944037752431
381;Eric Goldberg (artist);/people/person/place_of_birth;Berlin;5.0;0.06810194098410406
382;Wilhelm Sander;/people/person/place_of_birth;Berlin;5.0;0.11499799064691509
383;Hans P. Kraus;/people/person/place_of_birth;Berlin;-5.0;0.06284623581043422
384;Guy De Saint Cyr;/people/person/place_of_birth;Berlin;5.0;
385;Richard Bohn;/people/person/place_of_birth;Berlin;5.0;0.08855040048589621
386;Edward W. Greenman;/people/person/place_of_birth;Berlin;-3.0;0.08325701387976817
387;Georg Ruge;/people/person/place_of_birth;Berlin;-3.0;0.07628572389010466
388;Erich Franz Eugen Bracht;/people/person/place_of_birth;Berlin;-1.0;0.10242807862125854
389;Erich Werdermann;/people/person/place_of_birth;Berlin;5.0;0.12126585621342895
390;Thomas Sasse;/people/person/place_of_birth;Berlin;-3.0;
391;Samuel von Schmettau;/people/person/place_of_birth;Berlin;5.0;
392;Elfie Wörner;/people/person/place_of_birth;Berlin;5.0;0.09042453935369284
393;Ernst Mehlich;/people/person/place_of_birth;Berlin;5.0;0.10740110344962334
394;Johann Christoph Friedrich Klug;/people/person/place_of_birth;Berlin;5.0;0.17385013337863223
395;Max Lehmann;/people/person/place_of_birth;Berlin;5.0;0.09594877087800673
396;Monika Meyer (footballer);/people/person/place_of_birth;Berlin;5.0;
397;Jan Paweł Nowacki;/people/person/place_of_birth;Berlin;5.0;0.09406171386312723
398;Moritz Litten;/people/person/place_of_birth;Berlin;-5.0;0.0871258158726521
399;Carl Anton Ewald;/people/person/place_of_birth;Berlin;-3.0;0.15057252228123244
400;Franz Ludwig Catel;/people/person/place_of_birth;Berlin;5.0;0.09618414662234263
401;Karl Friedrich von Klöden;/people/person/place_of_birth;Berlin;5.0;0.1509196283370743
402;Julius Zupitza;/people/person/place_of_birth;Berlin;-3.0;0.11165084576026574
403;Käte Stresemann;/people/person/place_of_birth;Berlin;3.0;0.1256061065701536
404;Meike Evers;/people/person/place_of_birth;Berlin;5.0;
405;J. J. Stevenson;/people/person/place_of_birth;Glasgow;5.0;0.14479600847893734
406;Thomas Barclay (missionary);/people/person/place_of_birth;Glasgow;5.0;0.1353475470860472
407;Thomas Atkinson (poet);/people/person/place_of_birth;Glasgow;-3.0;
408;Kris Kane;/people/person/place_of_birth;Glasgow;5.0;0.1066120201615074
409;Robert McCrindle;/people/person/place_of_birth;Glasgow;5.0;0.13268554101106342
410;Julia Goss;/people/person/place_of_birth;Glasgow;-3.0;0.06945744876135615
411;Hugh Fraser, 1st Baron Fraser of Allander;/people/person/place_of_birth;Glasgow;5.0;0.1229337046261515
412;Alan Thomson (musician);/people/person/place_of_birth;Glasgow;5.0;0.04943755739411259
413;William Atherton (lawyer);/people/person/place_of_birth;Glasgow;5.0;0.08551893692483878
414;Mary Ann Kennedy (Scottish singer);/people/person/place_of_birth;Glasgow;5.0;0.10794130673484124
415;Albert McElroy;/people/person/place_of_birth;Glasgow;5.0;0.09823088880457125
416;Mary Macmaster;/people/person/place_of_birth;Glasgow;5.0;0.07644607074030735
417;Thomas Haughey;/people/person/place_of_birth;Glasgow;5.0;0.2211607669399027
418;James A. MacAlister;/people/person/place_of_birth;Glasgow;5.0;0.07930180434619878
419;Lynn Faulds Wood;/people/person/place_of_birth;Glasgow;5.0;0.06935921493520197
420;Denis McQuade;/people/person/place_of_birth;Glasgow;5.0;0.0898656441883141
421;Kenny Brannigan;/people/person/place_of_birth;Glasgow;5.0;0.08406777269672307
422;Douglas Simpson;/people/person/place_of_birth;Glasgow;5.0;0.0894579831467705
423;Ian Steel;/people/person/place_of_birth;Glasgow;5.0;0.12862087234482147
424;John Stewart Kennedy;/people/person/place_of_birth;Glasgow;-5.0;0.12275097451987071
425;William Carstares;/people/person/place_of_birth;Glasgow;-5.0;0.11990340239770589
426;Henry Boyd;/people/person/place_of_birth;Glasgow;-5.0;
427;David Marshall Mason;/people/person/place_of_birth;Glasgow;-5.0;0.11685296032507915
428;Adam McLean;/people/person/place_of_birth;Glasgow;5.0;0.09652868501611146
429;Thomas Gardiner (publisher);/people/person/place_of_birth;Glasgow;-5.0;0.08508073161235585
430;George Henry Walton;/people/person/place_of_birth;Glasgow;5.0;0.15363925749495888
431;Vishal Marwaha;/people/person/place_of_birth;Glasgow;5.0;0.12393389365680814
432;Fergus Morton, Baron Morton of Henryton;/people/person/place_of_birth;Glasgow;5.0;0.0922155171876084
433;Jamielee McPherson;/people/person/place_of_birth;Glasgow;5.0;
434;John Stephen;/people/person/place_of_birth;Glasgow;5.0;0.10717576850349607
435;Pat Gerber;/people/person/place_of_birth;Glasgow;5.0;0.1204414354539369
436;James Nisbet;/people/person/place_of_birth;Glasgow;-5.0;0.12142003478604835
437;James Kinlay;/people/person/place_of_birth;Glasgow;5.0;0.10228747901939232
438;Jimmy Cooper (musician);/people/person/place_of_birth;Glasgow;-5.0;
439;Randolph Colville;/people/person/place_of_birth;Glasgow;5.0;0.07586957645968642
440;Walter Douglas;/people/person/place_of_birth;Glasgow;5.0;0.1147628810772582
441;Ken Ritchie;/people/person/place_of_birth;Glasgow;5.0;0.06179791892453347
442;Jonathan Shearer;/people/person/place_of_birth;Glasgow;5.0;0.08959166421177289
443;John Baird (Wolverhampton MP);/people/person/place_of_birth;Glasgow;5.0;0.11657243292909536
444;John Junor;/people/person/place_of_birth;Glasgow;5.0;0.0772312208827815
445;Louisa Stevenson;/people/person/place_of_birth;Glasgow;5.0;0.11023815785135005
446;John Fisher (opera director);/people/person/place_of_birth;Glasgow;5.0;0.1016797064081605
447;Christopher Whyte;/people/person/place_of_birth;Glasgow;5.0;0.10903598712885998
448;Henry Saxe;/people/person/place_of_birth;Montreal;5.0;0.12920491251867067
449;Christopher Benfield Carter;/people/person/place_of_birth;Montreal;5.0;0.22001834882799684
450;Kris Lefcoe;/people/person/place_of_birth;Montreal;5.0;0.09479425606110525
451;William Reed (musician);/people/person/place_of_birth;Montreal;5.0;
452;Gerry Markman;/people/person/place_of_birth;Montreal;5.0;0.06877851634825638
453;François Desjardins;/people/person/place_of_birth;Montreal;5.0;0.09865665115290706
454;Marcel Faribault;/people/person/place_of_birth;Montreal;5.0;0.13462926572366993
455;Antoine Ouilmette;/people/person/place_of_birth;Montreal;-5.0;0.08799154698624324
456;Gilles Latulippe;/people/person/place_of_birth;Montreal;5.0;0.15544381246195876
457;John McKay (pianist);/people/person/place_of_birth;Montreal;5.0;0.09419641963459215
458;Donald Steven;/people/person/place_of_birth;Montreal;5.0;0.08744941720545378
459;Léo Lévesque;/people/person/place_of_birth;Montreal;5.0;0.07260588109104166
460;Alain Boire;/people/person/place_of_birth;Montreal;5.0;0.09460875519214265
461;Lionel Tiger;/people/person/place_of_birth;Montreal;5.0;0.061371713097398944
462;Merlin Bronques;/people/person/place_of_birth;Montreal;-3.0;0.08026881452755028
463;Bill Downe;/people/person/place_of_birth;Montreal;5.0;0.12931889201216593
464;Sébastien Leblanc;/people/person/place_of_birth;Montreal;5.0;0.07193628376192128
465;Albert Chamberland;/people/person/place_of_birth;Montreal;5.0;0.1571485998382732
466;Jean Désy;/people/person/place_of_birth;Montreal;5.0;0.14198368780404033
467;Ira Vail;/people/person/place_of_birth;Montreal;3.0;0.08972598946328421
468;Rodolphe Monty;/people/person/place_of_birth;Montreal;5.0;0.13839778152309945
469;Wayne Eagling;/people/person/place_of_birth;Montreal;5.0;0.07645251676989831
470;Romain Pelletier;/people/person/place_of_birth;Montreal;5.0;
471;Howard Grant (boxer);/people/person/place_of_birth;Montreal;-3.0;0.09191249055765797
472;Théophile Bruguier;/people/person/place_of_birth;Montreal;-5.0;0.09967870149812785
473;John Mahaffy (ice hockey);/people/person/place_of_birth;Montreal;5.0;0.12595000374067258
474;Yolande Thibeault;/people/person/place_of_birth;Montreal;5.0;0.11835124618080144
475;Norman Spector;/people/person/place_of_birth;Montreal;5.0;0.11159907650491933
476;René Gagnier;/people/person/place_of_birth;Montreal;5.0;
477;Thomas Morland;/people/person/place_of_birth;Montreal;5.0;0.11845808616688121
478;Emmanuel Aquin;/people/person/place_of_birth;Montreal;5.0;0.07905099085260306
479;Gérald Gagnier;/people/person/place_of_birth;Montreal;3.0;0.07925566927711603
480;Pierre Alexandre Tremblay;/people/person/place_of_birth;Montreal;5.0;
481;Pierre de Savoye;/people/person/place_of_birth;Montreal;5.0;0.10470835197743081
482;David Atkinson (baritone);/people/person/place_of_birth;Montreal;5.0;0.09078835494132319
483;Lynne Kositsky;/people/person/place_of_birth;Montreal;5.0;0.08436494800313718
484;Gordon Stevenson;/people/person/place_of_birth;Dublin;-1.0;0.07276893864927353
485;Thomas Southerne;/people/person/place_of_birth;Dublin;-5.0;0.08351535916697524
486;Seamus Martin;/people/person/place_of_birth;Dublin;5.0;0.1533774943383551
487;Nathaniel Buchanan;/people/person/place_of_birth;Dublin;-5.0;0.06391057947403982
488;Vivion de Valera;/people/person/place_of_birth;Dublin;5.0;0.12085627866086662
489;Jim Grace (Irish footballer);/people/person/place_of_birth;Dublin;5.0;
490;Fiachna Ó Braonáin;/people/person/place_of_birth;Dublin;5.0;0.07096820030721161
491;Henry Ussher;/people/person/place_of_birth;Dublin;5.0;0.14934383678615873
492;Jason Colwell;/people/person/place_of_birth;Dublin;5.0;0.10687555822274428
493;Derek Murray (soccer);/people/person/place_of_birth;Dublin;5.0;
494;Stephen Gough (footballer);/people/person/place_of_birth;Dublin;5.0;0.07806316983572437
495;John Allen (Irish nationalist);/people/person/place_of_birth;Dublin;-3.0;0.11712071983006933
496;Ed Pimm;/people/person/place_of_birth;Dublin;-5.0;0.048560234591709425
497;Lee King;/people/person/place_of_birth;Dublin;5.0;
498;Richard Collins, Baron Collins;/people/person/place_of_birth;Dublin;5.0;0.10126093411615594
499;Dave Connell;/people/person/place_of_birth;Dublin;5.0;0.09467017931441425
500;Alan Aboud;/people/person/place_of_birth;Dublin;5.0;0.07082087033213634
501;Heartsill Ragon;/people/person/place_of_birth;Dublin;-5.0;0.06733861553806234
502;Graham Doyle;/people/person/place_of_birth;Dublin;5.0;0.12347505437774495
503;Martin Duffy (footballer);/people/person/place_of_birth;Dublin;5.0;
504;Brian O'Riordan;/people/person/place_of_birth;Dublin;5.0;0.16154949413404956
505;Terry Eviston;/people/person/place_of_birth;Dublin;5.0;0.11073888875005995
506;Walley Chamberlain Oulton;/people/person/place_of_birth;Dublin;5.0;0.06652228912288406
507;Shay Gibbons;/people/person/place_of_birth;Dublin;5.0;0.1387836901461864
508;William Sadler (painter);/people/person/place_of_birth;Dublin;-5.0;0.11218396082119166
509;Catherine Wellesley, Duchess of Wellington;/people/person/place_of_birth;Dublin;5.0;0.09083387666682706
510;John O'Conor;/people/person/place_of_birth;Dublin;5.0;0.15197377532467213
511;Marcus Tuite;/people/person/place_of_birth;Dublin;3.0;
512;Gladys Henson;/people/person/place_of_birth;Dublin;5.0;0.07233345322230132
513;Leslie Paul;/people/person/place_of_birth;Dublin;5.0;0.08302943062179112
514;John Savage (Fenian);/people/person/place_of_birth;Dublin;5.0;0.12246033770261085
515;Henry Bernard Carpenter;/people/person/place_of_birth;Dublin;3.0;0.05168999012121593
516;John Sheridan Hogan;/people/person/place_of_birth;Dublin;-5.0;0.09011268187378184
517;Paddy Crowley;/people/person/place_of_birth;Dublin;5.0;
518;Jimmy Gregg;/people/person/place_of_birth;Dublin;5.0;0.06516834272802187
519;John Henry (spy);/people/person/place_of_birth;Dublin;3.0;0.08251889640045387
520;Alfred Downward;/people/person/place_of_birth;Melbourne;5.0;0.0951567418996509
521;Michael Birt;/people/person/place_of_birth;Melbourne;5.0;
522;Shane Price;/people/person/place_of_birth;Melbourne;5.0;0.08764763432669642
523;Victoria LePage;/people/person/place_of_birth;Melbourne;5.0;
524;Jennifer Holliday (softball);/people/person/place_of_birth;Melbourne;5.0;0.08533020932312854
525;Mary Cecil Allen;/people/person/place_of_birth;Melbourne;5.0;0.1602632165008729
526;Roy Dalgarno;/people/person/place_of_birth;Melbourne;5.0;0.1023563557734266
527;Maggie Fitzgibbon;/people/person/place_of_birth;Melbourne;5.0;0.1020767191070861
528;Robert Moss;/people/person/place_of_birth;Melbourne;5.0;0.07682235775621798
529;George Johnston (general);/people/person/place_of_birth;Melbourne;5.0;
530;Winifred Lewellin James;/people/person/place_of_birth;Melbourne;-3.0;0.11928535681990243
531;Adam Bright;/people/person/place_of_birth;Melbourne;5.0;0.11255263178894476
532;Daniel Sproule;/people/person/place_of_birth;Melbourne;5.0;0.047968411987356185
533;Nicholas Colla;/people/person/place_of_birth;Melbourne;5.0;0.08779425505835681
534;Carey Beebe;/people/person/place_of_birth;Melbourne;5.0;
535;Amber Parkinson;/people/person/place_of_birth;Melbourne;5.0;0.055281644924317586
536;Simon Gerada;/people/person/place_of_birth;Melbourne;5.0;0.08413422154458677
537;Brett Hayman;/people/person/place_of_birth;Melbourne;5.0;
538;Rodney Cocks;/people/person/place_of_birth;Melbourne;5.0;
539;Michael Guider;/people/person/place_of_birth;Melbourne;5.0;0.09111932745621797
540;David Sander;/people/person/place_of_birth;Melbourne;5.0;
541;Herbert Postle;/people/person/place_of_birth;Melbourne;5.0;0.1442492924576277
542;Luke Youlden;/people/person/place_of_birth;Melbourne;5.0;0.05348464989113515
543;Rodney de Gruchy;/people/person/place_of_birth;Melbourne;5.0;0.10691433550943474
544;Kate Richardson (athlete);/people/person/place_of_birth;Melbourne;5.0;0.08151181566640445
545;Jennifer Huppert;/people/person/place_of_birth;Melbourne;3.0;0.1038221622416432
546;Nicole Richardson;/people/person/place_of_birth;Melbourne;5.0;0.10121620488347455
547;Justine Smethurst;/people/person/place_of_birth;Melbourne;5.0;0.10710300423342514
548;Martin Brown (artist);/people/person/place_of_birth;Melbourne;5.0;
549;Joanne Fox;/people/person/place_of_birth;Melbourne;5.0;0.09995827290183237
550;Ashley Gilbertson;/people/person/place_of_birth;Melbourne;5.0;0.1164932142555283
551;Diana Trask;/people/person/place_of_birth;Melbourne;5.0;0.08982605407930654
552;Matthew Kent;/people/person/place_of_birth;Melbourne;5.0;
553;William Dexter;/people/person/place_of_birth;Melbourne;-3.0;0.08763468732686654
554;Harry James Angus;/people/person/place_of_birth;Melbourne;5.0;0.11197149905784634
555;Jane Tanner;/people/person/place_of_birth;Melbourne;5.0;0.031611345060298585
556;Gordon Edward Corbould;/people/person/place_of_birth;Toronto;5.0;0.1071327366944015
557;Alastair Sweeny;/people/person/place_of_birth;Toronto;5.0;0.10873943338451507
558;John William Thomson;/people/person/place_of_birth;Toronto;5.0;0.0658187363294665
559;Linda MacLennan;/people/person/place_of_birth;Toronto;5.0;0.058895070066877095
560;David Bourque;/people/person/place_of_birth;Toronto;-3.0;0.1136283379053754
561;Catherine Winder;/people/person/place_of_birth;Toronto;-5.0;0.06312043538060555
562;George Snell (bishop);/people/person/place_of_birth;Toronto;5.0;0.17063649707593476
563;Erna Paris;/people/person/place_of_birth;Toronto;5.0;0.13331268184916983
564;Ellie Tesher;/people/person/place_of_birth;Toronto;5.0;0.13288691491823365
565;Steven Hayward (Canadian writer);/people/person/place_of_birth;Toronto;5.0;0.08702436862364882
566;Lorne Resnick;/people/person/place_of_birth;Toronto;5.0;
567;David Empringham;/people/person/place_of_birth;Toronto;5.0;0.06977719173128455
568;Lorne Rubenstein;/people/person/place_of_birth;Toronto;5.0;
569;Ronnie Le Drew;/people/person/place_of_birth;Toronto;5.0;0.06663216499210824
570;Lorraine Leckie;/people/person/place_of_birth;Toronto;-5.0;0.0795236427457044
571;Albert Pratz;/people/person/place_of_birth;Toronto;5.0;
572;Harry Chadwick;/people/person/place_of_birth;Toronto;5.0;0.060089965096885495
573;Jack Blum;/people/person/place_of_birth;Toronto;5.0;0.10647267474911093
574;Graph Nobel;/people/person/place_of_birth;Toronto;5.0;0.07777199038892887
575;William Leeming Harrison;/people/person/place_of_birth;Toronto;-3.0;0.06915752168787088
576;John Smith (poet);/people/person/place_of_birth;Toronto;5.0;
577;John Cole (politician);/people/person/place_of_birth;Toronto;5.0;0.0978319432803431
578;Austin Lloyd Fleming;/people/person/place_of_birth;Toronto;5.0;0.08492919019812478
579;John Josiah Robinette;/people/person/place_of_birth;Toronto;5.0;0.13958125288244802
580;Biff Mitchell;/people/person/place_of_birth;Toronto;5.0;0.07546439062599267
581;Bartle Brennen Bull;/people/person/place_of_birth;Toronto;5.0;0.06538438544370904
582;Kim Ondaatje;/people/person/place_of_birth;Toronto;5.0;0.1470864294491187
583;Murray McEachern;/people/person/place_of_birth;Toronto;5.0;0.06584947412199527
584;Kenneth William Junor;/people/person/place_of_birth;Toronto;5.0;0.09308894166946192
585;David Hackl;/people/person/place_of_birth;Toronto;5.0;0.05682495752590172
586;Arthur N. Martin;/people/person/place_of_birth;Toronto;5.0;0.15625463445581061
587;John Dodington;/people/person/place_of_birth;Toronto;5.0;
588;Frank E. Holmes;/people/person/place_of_birth;Toronto;-3.0;0.0662318785609374
589;Alan Welsh;/people/person/place_of_birth;Edinburgh;5.0;0.05597855492262626
590;James Balfour (philosopher);/people/person/place_of_birth;Edinburgh;-5.0;0.16281977370828346
591;John Thomas Rochead;/people/person/place_of_birth;Edinburgh;5.0;0.14529746137875843
592;James Hogg (publisher);/people/person/place_of_birth;Edinburgh;-5.0;0.10207760592125067
593;Thomas Tod Stoddart;/people/person/place_of_birth;Edinburgh;5.0;0.09753250341864217
594;Gillian Cooke;/people/person/place_of_birth;Edinburgh;3.0;0.10921552164013512
595;John Donaldson (painter);/people/person/place_of_birth;Edinburgh;5.0;0.07036068555077296
596;George Hurst;/people/person/place_of_birth;Edinburgh;5.0;
597;William Skirving;/people/person/place_of_birth;Edinburgh;-5.0;0.1350247076256615
598;Julian Paynter;/people/person/place_of_birth;Edinburgh;5.0;0.06642702064015528
599;John Cobbett;/people/person/place_of_birth;Edinburgh;5.0;0.07061986777427487
600;George Mudie (Owenite);/people/person/place_of_birth;Edinburgh;5.0;0.10728043926785069
601;Sir Andrew Agnew, 8th Baronet;/people/person/place_of_birth;Edinburgh;5.0;0.06537421898117118
602;Roger Sinclair Aytoun;/people/person/place_of_birth;Edinburgh;5.0;0.08724310724284459
603;Scott Cleverdon;/people/person/place_of_birth;Edinburgh;5.0;0.05782513457685942
604;Robert Hamilton Paterson;/people/person/place_of_birth;Edinburgh;5.0;0.10386528696246139
605;George Henderson (architect);/people/person/place_of_birth;Edinburgh;5.0;
606;Walter Elliot (Scottish naturalist);/people/person/place_of_birth;Edinburgh;5.0;0.09679256079606682
607;John Cameron (Reformed Presbyterian);/people/person/place_of_birth;Edinburgh;-5.0;0.0850141833079816
608;James O. Clephane;/people/person/place_of_birth;Edinburgh;-3.0;0.10172832406419614
609;Joseph Hislop;/people/person/place_of_birth;Edinburgh;5.0;
610;Alexander Smith (chemist);/people/person/place_of_birth;Edinburgh;5.0;
611;Mike Peden;/people/person/place_of_birth;Edinburgh;5.0;0.0875744818231115
612;Mary MacLeod Banks;/people/person/place_of_birth;Edinburgh;5.0;0.07164804375514196
613;Allan Stewart (artist);/people/person/place_of_birth;Edinburgh;5.0;0.12263919139547719
614;Henry John Cody;/people/person/place_of_birth;Edinburgh;-3.0;0.06923969191715638
615;Marcus Dods (musician);/people/person/place_of_birth;Edinburgh;5.0;
616;Georgina Kennard;/people/person/place_of_birth;Edinburgh;5.0;0.08236669829705215
617;William Walker (engraver born 1791);/people/person/place_of_birth;Edinburgh;-5.0;0.09042492390081805
618;Patrick Edward Dove;/people/person/place_of_birth;Edinburgh;-5.0;0.11292537182300148
619;Gary Callander;/people/person/place_of_birth;Edinburgh;5.0;
620;Carl Herman Kraeling;/people/person/place_of_birth;Brooklyn;5.0;0.11118909042893227
621;Rebecca Pronsky;/people/person/place_of_birth;Brooklyn;5.0;0.126789839406316
622;Borah Bergman;/people/person/place_of_birth;Brooklyn;5.0;0.07739553999917695
623;Raymond Ericson;/people/person/place_of_birth;Brooklyn;5.0;0.13384019737114677
624;Seth Lipsky;/people/person/place_of_birth;Brooklyn;5.0;0.13169561076172676
625;Richard Cullen (attorney);/people/person/place_of_birth;Brooklyn;5.0;0.09273340268133219
626;Al Harewood;/people/person/place_of_birth;Brooklyn;5.0;
627;Jeffrey H. Cohen;/people/person/place_of_birth;Brooklyn;5.0;0.08579347528582562
628;Sy Landy;/people/person/place_of_birth;Brooklyn;5.0;0.10942436208016257
629;Peter C. Schultz;/people/person/place_of_birth;Brooklyn;5.0;
630;Albert Warren Ferris;/people/person/place_of_birth;Brooklyn;5.0;0.23493349689142984
631;Matthew T. Abruzzo;/people/person/place_of_birth;Brooklyn;5.0;0.15142031051974442
632;Lucille Wallenrod;/people/person/place_of_birth;Brooklyn;5.0;0.11897559248789755
633;Leonard D. Wexler;/people/person/place_of_birth;Brooklyn;5.0;0.16405959069140438
634;Franco Gentilesca;/people/person/place_of_birth;Brooklyn;5.0;
635;Joe Torres (journalist);/people/person/place_of_birth;Brooklyn;5.0;0.09555893526035722
636;Bob Alberti;/people/person/place_of_birth;Brooklyn;5.0;0.14735638867098869
637;Joe Ascione;/people/person/place_of_birth;Brooklyn;5.0;0.09960876483761726
638;Stanley Newman;/people/person/place_of_birth;Brooklyn;-1.0;0.10116973480983316
639;Stacy Barthe;/people/person/place_of_birth;Brooklyn;5.0;0.07912987030248264
640;Roger Q. Williams;/people/person/place_of_birth;Brooklyn;5.0;0.1047238873673221
641;John Esposito (pianist);/people/person/place_of_birth;Brooklyn;5.0;0.0776849083947834
642;Leo C. Zeferetti;/people/person/place_of_birth;Brooklyn;5.0;0.2093080760786839
643;Robert Stanley Breed;/people/person/place_of_birth;Brooklyn;-3.0;0.13202592958382847
644;Claire Burch;/people/person/place_of_birth;Brooklyn;5.0;0.11671030103193941
645;Ralph Schoenman;/people/person/place_of_birth;Brooklyn;5.0;0.08428266800865729
646;Irving Fiske;/people/person/place_of_birth;Brooklyn;5.0;0.11632437768337338
647;Bill Kaiserman;/people/person/place_of_birth;Brooklyn;5.0;0.09007717114207359
648;Thomas Elliot Bowman III;/people/person/place_of_birth;Brooklyn;5.0;0.10187035520261438
649;George E. Waldo;/people/person/place_of_birth;Brooklyn;5.0;0.22906344480486568
650;Edward Raymond Neaher;/people/person/place_of_birth;Brooklyn;5.0;0.17928785543060893
651;Adolf Jellinek;/people/person/place_of_birth;Budapest;-1.0;0.08692670794599072
652;Ferenc A. Váli;/people/person/place_of_birth;Budapest;5.0;0.14655196102074425
653;Peter Hargitai;/people/person/place_of_birth;Budapest;5.0;0.10066571218176593
654;Imre Zachár;/people/person/place_of_birth;Budapest;5.0;0.10165653684266777
655;Béla Glattfelder;/people/person/place_of_birth;Budapest;5.0;0.10810433299828531
656;Berthold Weisz;/people/person/place_of_birth;Budapest;5.0;0.19055928563433322
657;Zoltan Kósz;/people/person/place_of_birth;Budapest;5.0;0.08627816685598517
658;Ferenc Sipos;/people/person/place_of_birth;Budapest;5.0;0.09452165843213896
659;Mihály Kovács;/people/person/place_of_birth;Budapest;5.0;0.11065869268488661
660;László Z. Bitó;/people/person/place_of_birth;Budapest;5.0;0.10029519564136047
661;Árpád Soós;/people/person/place_of_birth;Budapest;5.0;0.06246003691366003
662;Zoltán Benkő;/people/person/place_of_birth;Budapest;5.0;0.08217176390526046
663;Adrienn Bende;/people/person/place_of_birth;Budapest;5.0;0.08236189522553905
664;Katalin Karády;/people/person/place_of_birth;Budapest;5.0;0.10664075901896507
665;Péter Lendvay;/people/person/place_of_birth;Budapest;5.0;0.11873752849918545
666;Andrea Mátay;/people/person/place_of_birth;Budapest;5.0;0.13171017373168248
667;Zsolt Hamar;/people/person/place_of_birth;Budapest;5.0;0.08540814302702275
668;Zoltán Szilády;/people/person/place_of_birth;Budapest;5.0;0.0763725343474384
669;György Bródy;/people/person/place_of_birth;Budapest;5.0;0.10032090520498839
670;Charles Weissmann;/people/person/place_of_birth;Budapest;5.0;0.04325565766882063
671;Ákos Császár;/people/person/place_of_birth;Budapest;5.0;0.1178042249717538
672;Dávid Kovács;/people/person/place_of_birth;Budapest;5.0;0.09726366011328805
673;Ferenc Mérei;/people/person/place_of_birth;Budapest;5.0;0.1561641400223026
674;Ilus Vay;/people/person/place_of_birth;Budapest;5.0;0.07175386617472763
675;Endre Csillag;/people/person/place_of_birth;Budapest;5.0;0.07339032800812373
676;Csaba Őry;/people/person/place_of_birth;Budapest;5.0;0.08929677993370923
677;Elemér Terták;/people/person/place_of_birth;Budapest;5.0;0.11766917310063453
678;Károly Varga;/people/person/place_of_birth;Budapest;5.0;
679;Samuel Löw Brill;/people/person/place_of_birth;Budapest;5.0;0.1458299172183724
680;Bódog Török;/people/person/place_of_birth;Budapest;5.0;0.12589710952679534
681;George Clifford Sziklai;/people/person/place_of_birth;Budapest;5.0;0.09850005233305742
682;Elizabeth McClintock;/people/person/place_of_birth;Los Angeles;5.0;0.11927555673469926
683;Danny LaPorte;/people/person/place_of_birth;Los Angeles;5.0;0.06560642697663938
684;Michael D. Rich;/people/person/place_of_birth;Los Angeles;-5.0;0.10805183400304712
685;Carl W. Ernst;/people/person/place_of_birth;Los Angeles;5.0;0.08248560338574695
686;Roy Seawright;/people/person/place_of_birth;Los Angeles;5.0;0.07513076091754703
687;Chloe Franks;/people/person/place_of_birth;Los Angeles;5.0;0.03338159573219406
688;Elisa Kleven;/people/person/place_of_birth;Los Angeles;-5.0;0.06260502844564873
689;Russ Titelman;/people/person/place_of_birth;Los Angeles;5.0;0.07052811858119037
690;Phil Pardee;/people/person/place_of_birth;Los Angeles;5.0;0.1397883515101351
691;Teron Beal;/people/person/place_of_birth;Los Angeles;1.0;0.030171227396056776
692;Anne Triola;/people/person/place_of_birth;Los Angeles;5.0;0.08478263516867421
693;Yehuda Hyman;/people/person/place_of_birth;Los Angeles;5.0;0.08365895592369527
694;Max D. Adams;/people/person/place_of_birth;Los Angeles;5.0;0.030193921093524652
