;politician;Anarchism;Antisemitism;Capitalism;Christianity;Communism;Conservatism;Democracy;Fascism;Feminism;Islamophobia;Left-wing politics;Liberalism;Marxism;Nationalism;Neo-Nazism;Protestantism;Right-wing politics;Secularism;Socialism;White supremacy;target
69;Susan Davis (D);0.1804012122961466;0.026444113011561368;0.09346493195752954;0.029757653668523548;0.06180011371220924;0.030768473391424214;0.031230090817104095;0.0343434898480644;0.11274974067559645;0.04872819413312543;0.10429703796412183;0.015252272588615706;0.11462106276649398;0.14279186657527987;0.08475438180153914;0.013569036544129219;0.03607711844839529;0.04899463018853135;0.08554612647139337;0.21855057260250024;Democrat
70;Diana DeGette (D);0.009724675001361453;0.0345408825886319;0.09230542017427262;0.018740067764085037;0.05121061903396288;0.02320357892001262;0.10719492324843496;0.025180290882720276;0.05343821473612209;0.07025234642837071;0.16259105098855361;0.009661238338885325;0.06194865695311726;0.050003000180010804;0.07425448497089225;0.009429941194886708;0.026099847576890153;0.04931744653988795;0.04674207721791157;0.06165988407941793;Democrat
71;Jared Polis (D);0.16235874788933627;0.09160864785635764;0.045582175546074466;0.018740067764085037;0.0383665075735486;0.031022758295485568;0.02479101177077239;0.04544958731774716;0.048871078095982796;0.17331022530329288;0.19555694618272842;0.08132461533456947;0.11742050631722323;0.04606257139698567;0.3850300323425227;0.011863353153042001;0.03642721841760163;0.15479876160990713;0.0726321905868681;0.04987033712347896;Democrat
72;Scott Tipton (R);0.08946784525641482;0.0345408825886319;0.08859279209043551;0.018740067764085037;0.05121061903396288;0.031022758295485568;0.04827652795210969;0.0346606033717835;0.05343821473612209;0.07025234642837071;0.09023967658099911;0.08811193740527966;0.06194865695311726;0.050003000180010804;0.07425448497089225;0.011863353153042001;0.03642721841760163;0.04931744653988795;0.04674207721791157;0.06165988407941793;Republican
73;Cory Gardner (R);0.18323072412782174;0.015909481414543812;0.12362773217288103;0.018740067764085037;0.05121061903396288;0.031022758295485568;0.10719492324843496;0.0346606033717835;0.05343821473612209;0.07025234642837071;0.19555694618272842;0.18184463194646494;0.06194865695311726;0.050003000180010804;0.07425448497089225;0.011863353153042001;0.03642721841760163;0.04931744653988795;0.04674207721791157;0.06165988407941793;Republican
74;Doug Lamborn (R);0.03326016097917914;0.07364421009220255;0.030958602157195404;0.0235298546796175;0.041435319466313084;0.031022758295485568;0.04827652795210969;0.0346606033717835;0.05343821473612209;0.07025234642837071;0.03461597042411487;0.049826603420098044;0.06194865695311726;0.09795086784468911;0.11823126034523528;0.053207338356106075;0.03642721841760163;0.04931744653988795;0.03846035506599796;0.07999744008191738;Republican
75;Mike Coffman (R);0.11828160484481454;0.0345408825886319;0.09068485200232153;0.018740067764085037;0.05121061903396288;0.031022758295485568;0.005861197466087112;0.0346606033717835;0.05343821473612209;0.07025234642837071;0.09241119284367723;0.1624220374220374;0.06194865695311726;0.050003000180010804;0.07425448497089225;0.011863353153042001;0.005924451395800749;0.005952012494464629;0.04674207721791157;0.06165988407941793;Republican
76;Ed Perlmutter (D);0.04848061744914382;0.0345408825886319;0.07740417363304229;0.018740067764085037;0.05121061903396288;0.02320357892001262;0.04827652795210969;0.025180290882720276;0.05343821473612209;0.07025234642837071;0.07590017608840853;0.03370635027639207;0.06194865695311726;0.050003000180010804;0.07425448497089225;0.011863353153042001;0.026099847576890153;0.04931744653988795;0.04674207721791157;0.06165988407941793;Democrat
77;John Larson (D);0.22383382576775002;0.0700653008604019;0.1053518752633797;0.01786007701265208;0.07343222205903951;0.10956262599701987;0.09475439660400244;0.10464629552113856;0.09278503562945369;0.1320864373646114;0.2167504768510491;0.14718869590815425;0.0977211429464879;0.10795405475429658;0.18660894230051503;0.013394842449863104;0.18983977522970613;0.15294261593050287;0.06457945856581938;0.097492493078033;Democrat
78;Rosa DeLauro (D);0.218799229826711;0.046283439785244844;0.009982829533202892;0.01786007701265208;0.04025635245241699;0.021869395967283385;0.009934590655126646;0.046598322460391424;0.0412044896411913;0.042544501548619856;0.010897947262653607;0.02558565565801189;0.04660700969425802;0.010900655783451934;0.03469427405700963;0.037483507256807005;0.011033727899443018;0.05186937217311921;0.03744252572301517;0.05031395910481403;Democrat
79;Jim Himes (D);0.14672222548271613;0.046283439785244844;0.009982829533202892;0.01736629688031843;0.04025635245241699;0.031022758295485568;0.009934590655126646;0.0346606033717835;0.0412044896411913;0.042544501548619856;0.10215756783262504;0.02558565565801189;0.04660700969425802;0.010900655783451934;0.23714665148928096;0.029517681090973493;0.03642721841760163;0.05186937217311921;0.06254847506817783;0.05031395910481403;Democrat
80;Chris Murphy (D);0.04853332297955776;0.09160864785635764;0.046737707982800525;0.01786007701265208;0.04025635245241699;0.05295376077609032;0.04569882645413666;0.0346606033717835;0.09278503562945369;0.17331022530329288;0.010897947262653607;0.06452112421606834;0.11742050631722323;0.13251351637867062;0.03469427405700963;0.06638871922882864;0.03642721841760163;0.05186937217311921;0.0726321905868681;0.05031395910481403;Democrat
81;Steve Southerland (Florida politician) (R);0.03326016097917914;0.011461002791900281;0.030958602157195404;0.02259437671152404;0.029197421283752217;0.031022758295485568;0.030499335114494507;0.0346606033717835;0.03014845097258903;0.035904064340083294;0.03461597042411487;0.03429825764851145;0.032399367564345145;0.03345063355499953;0.2370567039635881;0.010222064120963818;0.03642721841760163;0.03312969613442706;0.027647832962852375;0.03137195848862453;Republican
82;Corrine Brown (D);0.03994758876354223;0.11905895799599964;0.042638104821516885;0.016222178963078322;0.03675713823624548;0.031022758295485568;0.041771792344065896;0.0346606033717835;0.1166806683468683;0.30738964711668515;0.19923493783869942;0.030409925799781048;0.0350567217758333;0.04305816296653519;0.30814741772463944;0.02897945935920619;0.03642721841760163;0.047895472919899616;0.02770666400682692;0.29655990510083036;Democrat
83;Ander Crenshaw (R);0.03326016097917914;0.07236099452950881;0.03775237462436387;0.01973538791878493;0.02331828526657464;0.031022758295485568;0.02548082313251047;0.0346606033717835;0.010999454427060417;0.13376136971642588;0.012122446406664437;0.09310640199620125;0.0350567217758333;0.012125797877500342;0.04957464950722798;0.03414600833162604;0.03642721841760163;0.011697986074717375;0.04947947591339113;0.13166903670932742;Republican
84;Rich Nugent (R);0.03326016097917914;0.031164298180004987;0.03775237462436387;0.015321819496708876;0.0760965513042949;0.031022758295485568;0.039070436182349545;0.0346606033717835;0.11107655396098991;0.04609229521193237;0.1932591218305504;0.03429825764851145;0.0350567217758333;0.04019357224392676;0.29408304905305255;0.010814177819688724;0.03642721841760163;0.012302544166133555;0.03215310020192147;0.03236706844987636;Republican
85;Cliff Stearns (R);0.09637253768166223;0.031164298180004987;0.09404506639581689;0.027785804788049883;0.07251210952229023;0.031022758295485568;0.0899312924925357;0.0346606033717835;0.03014845097258903;0.07848061528802386;0.01234604482108112;0.09350338482253057;0.02540443866352329;0.1268327329917305;0.22534703443302687;0.08140140661630632;0.03642721841760163;0.11742050631722323;0.06761508086763672;0.08827995338818462;Republican
86;John Mica (R);0.16802204449223734;0.031164298180004987;0.16496205872649292;0.021487262350878403;0.06701334905913259;0.031022758295485568;0.039070436182349545;0.0346606033717835;0.11107655396098991;0.04609229521193237;0.2179788996425146;0.1633026324384349;0.14698965192850422;0.04019357224392676;0.17339436815092246;0.013560425254935995;0.03642721841760163;0.02313122808316139;0.03215310020192147;0.03236706844987636;Republican
87;Daniel Webster (R);0.18893591293833134;0.015258975329288688;0.16479894528675018;0.029574948835338517;0.10494060361835202;0.11298924342402603;0.15256926644696694;0.17675339366515838;0.07878730578929123;0.29655990510083036;0.17997264415808797;0.18298931342409602;0.16274982097519694;0.17125633648444993;0.2784894730979169;0.10696559986308404;0.23201856148491876;0.28762080073630925;0.0829132395860971;0.3236664940445365;Republican
88;Gus Bilirakis (R);0.020679614862852795;0.031164298180004987;0.03775237462436387;0.015321819496708876;0.0800820039720674;0.031022758295485568;0.039070436182349545;0.0346606033717835;0.03014845097258903;0.04609229521193237;0.03461597042411487;0.03429825764851145;0.0350567217758333;0.04019357224392676;0.04957464950722798;0.010814177819688724;0.03642721841760163;0.03312969613442706;0.03215310020192147;0.03236706844987636;Republican
89;Bill Young (R);0.11358473421172194;0.015909481414543812;0.12091898428053205;0.026023504429200452;0.08067118425298483;0.031022758295485568;0.1063739256233512;0.11999040076793857;0.08179022443237584;0.1659916340216453;0.0950245163252119;0.11140819964349374;0.12148896880163282;0.1151330938564981;0.2278734846413271;0.013546390970517633;0.10644639359618495;0.10727772056299345;0.06708167865192659;0.15665141926185852;Republican
90;Kathy Castor (D);0.017977980569398602;0.031164298180004987;0.03775237462436387;0.015321819496708876;0.02548212174338484;0.031022758295485568;0.039070436182349545;0.0346606033717835;0.04073518868539399;0.04609229521193237;0.16272863373039123;0.022301317561841557;0.0350567217758333;0.04019357224392676;0.07292031268230079;0.010814177819688724;0.03642721841760163;0.03030266299802427;0.03215310020192147;0.03236706844987636;Democrat
91;Dennis Ross (R);0.1841484973482616;0.055282826942638544;0.12091898428053205;0.021955439240517446;0.08067118425298483;0.07902889296326737;0.04004869921824939;0.11999040076793857;0.10611205432937182;0.0147305777332587;0.16865681710854755;0.07806888798675951;0.022002974802193258;0.06793847491711506;0.256647161482394;0.013618263725848009;0.20833333333333331;0.07793503335619427;0.05336065398817528;0.15665141926185852;Republican
92;Vern Buchanan (R);0.0177100231647103;0.031164298180004987;0.03775237462436387;0.015321819496708876;0.05397935829338862;0.031022758295485568;0.039070436182349545;0.0346606033717835;0.056336758608256716;0.04609229521193237;0.06123998726208265;0.06371699459679886;0.0350567217758333;0.04019357224392676;0.07621951219512195;0.010814177819688724;0.03642721841760163;0.13085579691180318;0.03215310020192147;0.03236706844987636;Republican
93;Connie Mack (R);0.021395866318627242;0.015909481414543812;0.1603592046183451;0.02777993843965642;0.08325840077263796;0.10610304727951786;0.11945718654434251;0.12580515297906603;0.11497424576894776;0.15879065040650406;0.13022868156482786;0.12584314909896305;0.1159285879897983;0.17394934595045922;0.018622112641434943;0.10481740807513314;0.25427176566314075;0.2590136759220887;0.07205856920504985;0.155850632753569;Republican
94;Bill Posey (R);0.14512945547428305;0.11850587789154343;0.03775237462436387;0.015321819496708876;0.009842480935114428;0.031022758295485568;0.039070436182349545;0.0346606033717835;0.048871078095982796;0.3037298019681691;0.012761417640362836;0.027691626052281794;0.0350567217758333;0.04019357224392676;0.04957464950722798;0.010814177819688724;0.03642721841760163;0.3212128999100604;0.03215310020192147;0.29315196998123827;Republican
